sentence,emotion
"Then terror came in their hearts, not the terror that numbs, but the terror that makes one silent and swift. They were cut off now on two sides.",anger
"Ugh-lomi stood watching for a space, and snarled at the sight of Uya.",anger
"Ugh-lomi would walk up and down, threatening him and swinging the axe.",anger
Ugh-lomi danced with anger and struck the ashes with his fist.,anger
"He dared not leave his grip, but he tried to make himself more comfortable.",anger
"He found himself clutching with knees, feet, and hands, careering violently with extraordinary oscillation through the air--his axe gone heaven knows whither.",anger
"Ugh-lomi was pitched a foot in the air, came down again, up again, his stomach was hit violently, and then his knees got a grip of something between them.",anger
He was now all exultation. To exult in those days was to insult.,anger
A sudden squeal of unreasonable anger rose amidst the bushes...,anger
"He was bearing down on them from the left, with his wicked little eye red, his great horn down and his tail like a jury-mast behind him",anger
"The old woman turned her face that way, and pointed to the hawthorn thickets.",anger
She struggled violently--her last struggle.,anger
"At that sight all the men shouted and clutched at throwing-stones and ran towards him, for no animal is so pitiful a coward as the hyæna by day.",anger
"Go on!"" screamed the old woman, her voice filled with fury.",anger
And Ugh-lomi we have slain. Of a truth we have slain Ugh-lomi.,anger
Ugh-lomi had a queer unaccountable pang at the sight of her tears; but he only shouted 'Wau!' the louder and shook the axe east and west.,anger
"""Heaven knows what we should do without you.",anger
The mischief was done in a moment!,anger
Things must be stopped. That is what I want to consult you about. What must be done? What can be done?,anger
"""Oh! we're not so indispensable as all that,"" said the hypnotist.",anger
"He was disappointed, and a little angry.",anger
"He stood still, robbed of all power of motion, his eyes wide, his lips apart.",anger
Give her me back! Give her me back!,anger
Violence! Struggle!,anger
I am annoyed.,anger
