sentence,emotion
Bigla naman akong nalungkot. Si Shou ay itinuturing na mahusay na tao na nagtatag ng tribong Senshin. Ginawa lang ni Ishida Jikko ang sa tingin niya ay makatwiran ngunit kay Shou ay nilabag niya ang etiko ng isang Senshin. Maaaring pagkakaiba ito sa kanilang mga paniniwala.,sadness
"""Maging alerto ka. May tao dito,"" mahinang sabi ni Mitsuo at agad ko namang hinawakan ang pamaypay ko.",fear
Pagkarinig ko no'n ay napatingin ako kay Mitsuo at nakita kong namumutla siya. Hindi ko alam kung paniniwalaan ko ba ang sinabi niya pero sa kalagayan ni Mitsuo ay mukhang totoo 'yon.,fear
"""Iligtas mo ang sarili mo,"" bigla niyang sinabi at iyon ay nagpatigil sa akin ng segundo. ""Hindi ako marunong lumangoy at magiging pabigat lang ako sa'yo. Kaya pakiusap, iwan mo na ako dito at iligtas—""",sadness
"""Salamat kasi hindi mo ako binitawan. Salamat kasi hinayaan mo akong makita ulit ang mukha mo pagkatapos ng walang hanggang kadiliman.""",joy
"Napangiti naman ako habang nakatingin sa likod niya. Alam kong masama siya, isang taong makakasira sa akin ngunit hindi ko mapigilan ang sarili ko na mahumaling sa kaniya.",joy
"""Mayroon ka bang nagugustuhan?"" Tanong ko na nagpabasag sa katahimikan. Hindi ko siya tinignan dahil natatakot akong makita ang ekspresyon niya.",fear
"""Dahil medyo kakaiba siya at kahit papano ay may pagkakatulad kami. Nakita ko ang sarili ko sa kaniya,"" sabi niya at ang paraan ng pagtingin niya sa akin ay nagparamdam sa akin kaba.",fear
"Kung gayon, ang sinabi ko noong nakaraan ay nasa isip pa rin niya. Oo gusto ko siya pero hindi ko alam kung bakit. Ngumiti ako sa kanya at siya naman ang nagulat.",joy
Wala siyang sinabi na kahit ano ngunit dahan dahan niya akong hinila palapit sa kaniya at ang sunod ko na lang na naalala ay niyayakap niya na ako. Umiikot ang paningin ko at ang puso ko ay handa nang sumabog sa kahit anong oras pero ang init niya ay nagpakalma sa akin.,joy
"""Ito ang Shima, ang isla ng mga makasalanan,"" sabi niya at ang mga iyak at sigaw dulot ng sakit ng mga taong nandoon ang pumuno sa mga tenga ko.",fear
"Nagsimula naman siyang maglakad kaya agad akong sumunod sa kanya pero napapahinto ako kapag may naririnig akong sumisigaw. Ang mga hagulgol nila ay pinagsamang sakit at galit, tunog na maaaring maging dahilan ng pagkabalisa sa ibang tao.",fear
Napatingin ulit ako sa gubat at lalo akong natakot dahil kakaiba ang mga nakikita kong puno at halaman. Parang tanging sa lugar na ito lang matatagpuan ang mga ito at may kakaibang anyo pa na tila hindi likha ng kalikasan.,fear
Gumalaw ako palapit sa kaniya dahil ang kapaligiran ay nakakagambala at ayokong maging solo sa ganitong klaseng lugar.,fear
Isa sa kanila ang tumingin sa akin at ang kanilang berdeng mga mata ay nanlilisik at nakakatakot na parang may naglagay ng mga esmeralda sa kanilang iris. Nagtago ako sa likuran ni Mitsuo dahil kakaiba ang tingin nila sa akin at hindi ko rin alam kung ano ang kaya nilang gawin.,fear
"""Tara na,"" bulong ni Mitsuo pero hindi ako gumalaw dahil kakaiba talaga ang pakiramdam ko sa lugar na 'to.",fear
"Wala akong nagawa kundi ang magpahatak sa kanya at sinundan naman namin ang tatlong lalaki. Pagpasok namin sa gubat, biglang natakpan ng matataas at malalaking puno ang sinag ng araw at mas lalong naging nakakatakot ang lugar.",fear
Sunod-sunod na ugong mula sa mga malalaking leon at leopardo sa harapan ang sumalubong sa amin at nanigas ako sa takot at pagkalito. Ang kanilang mga katawan ay doble sa laki kaysa sa karaniwan at mas mukhang mabangis sila.,fear
Halos makalimutan kong huminga nang sabihin niya iyon at naging mas maingat ako dahil sa panganib na binibigay ng lugar na ito. Ang ilan sa mga halaman at puno na nadaanan namin ay naglalabas ng kakaibang amoy at mga kemikal na ayon sa kanya ay maaaring magparalisa o magdulot ng halusinasyon.,fear
"Hindi ko alam kung ilang minuto o oras kaming naglakad, at kung ilang beses akong napasigaw at nataranta dahil sa iba't ibang hayop at halaman na pwedeng maging dahilan ng pagkamatay ko. Ang kanang kamay ko ay hawak pa rin ni Mitsuo habang ang kaliwa ko ay nakabantay sa aking sandata kung sakaling may masamang mangyari.",fear
Bigla na lang akong hinawakan sa dalawang braso ng dalawa pang lalaki habang itinutok ng nagsasalita ang kanyang sibat kay Mitsuo.,fear
"""Mitsuo!"" sigaw ko, natatakot sa sitwasyon. Gusto kong abutin ang aking pamaypay ngunit hindi ko maigalaw ang aking mga braso dahil sa kanilang lakas.",fear
"""Ano ba'ng ginagawa mo, Lionel?"" singhal ni Mitsuo habang masamang nakatingin sa lalaki.",anger
"Sabay na napatingin sa akin sina Lionel at Mitsuo at gusto ko lang na pumunta sa tabi ni Mitsuo. Sa hindi pamilyar na lugar at sitwasyon na ito, si Mitsuo lang ang pwede kong asahan.",fear
"""Teka, anong ginagawa niyo? Mitsuo!"" sigaw ko habang hinahatak nila ako palayo. Nagpaumanhin lang si Mitsuo at nanatili sa kanyang pwesto.",fear
"""Patawad,"" sabi niya.",sadness
"""Ano'ng nangyayari? Saan nila ako dadalhin?"" tanong ko at nararamdaman ko ang lumalaking takot papunta sa aking lalamunan.",fear
"Hinatak ako ng mga lalaki palayo sa kanila at naramdaman ko ang sakit ng kanilang pagkakahawak sa akin. Imbes na sigawan sila, pinagmasdan ko ang paligid at halos mapasigaw ako nang makita ko ang lupang kulay dugo.",fear
Kung anu-ano na ang tumatakbo sa isip ko dahil sa mga nangyayari at hindi ko alam kung ano ang gagawin. Hindi ito ang normal kong sarili at nababagabag ako dahil hindi ako makapag-isip ng maayos. Masyadong mabilis ang lahat at wala akong ideya kung ano ang gagawin.,anger
"Napahawak ako sa ulo ko nang marinig ko 'yon. Narinig ko ang isang taong gumagamit ng kanyang boses sa utak at nakakagambala ang kanyang mga iniisip. Sinubukan kong huwag pansinin ang kanyang mga iniisip ngunit masyadong malakas ang mga ito. Ang nakikita ko lang ay dugo, isang bundok ng bangkay, at berdeng mga mata.",fear
Napatingin naman ako sa harapan niya at nakita ko ang isang lalaki na may hawak na scythe. Bigla kong naalala ang nakita ko sa isip ni Mitsuo dati at halos napatigil ako sa paghinga.,fear
"""Curse you, fucking Jikko!"" sigaw ng lalaki at dumura sa lupa.",anger
"Iwinasiwas ng Executioner ang kanyang scythe at agad kong sinarado ang bintana. Sumigaw nang may galit ang lalaki ngunit ilang segundo lang ay nawala na rin ito. Kinombulsyon ang aking katawan, iniisip ang nangyaring eksena sa labas.",fear
Hindi na ako makahinga at nilalamig ang buong katawan ko dahil sa nangyari. Iba't ibang pag-iisip mula sa ilang mga Erityian na nakakagamit ng boses sa utak nila ang nakarating sa isip ko at halos mabaliw na ako dahil dito.,fear
Kinilabutan naman ako sa sinabi niya at hindi ko alam kung dapat ko ba siyang seryosohin. Nagpasya akong sumilip sa maliit na butas na nadiskubre ko kanina at nakita ko ang isang walang buhay na katawan na nakasalampak sa lupa. Napasigaw ako nang may takot nang mapagtanto kong wala ang ulo ng katawan. Sinara ko kaagad ang bintana at napasandal ako sa pader habang nakatingin kay Naia.,fear
Itinigil ko ang pagbabasa sa isip niya dahil nakaramdam ako ng awa. Dapat ay naglalaro siya kasama ang ibang bata at tinatamasa ang kanyang kabataan pero nandito siya at nabubuhay sa isang lugar ng kalupitan at karahasan.,sadness
Lalo akong nakaramdam ng awa kaya lumapit ako sa kanya.,sadness
"Ngumiti ako sa kanya at tinitigan niya naman ako nang may pagtataka. Maaaring bata pa siya para maunawaan ang konsepto, ngunit gusto ko pa rin siyang kausapin tungkol dito.",joy
Natahimik pagkarinig ko no'n at hindi ko alam kung saan ako mas nagulat—sa pagkamatay ng mga magulang niya o ang kaalaman niya tungkol dito. Ang bata niya pa para maranasan at malaman ang mga bagay tulad nito at nalulungkot ako dahil sa ganitong lugar siya nakatira.,sadness
Bigla namang bumukas ang pinto at nakita ko ang isa sa mga lalaking nagdala sa akin dito. Tumayo si Naia at tumakbo papunta ro'n kaya sumunod ako pero tinignan niya ako nang masama.,anger
"""Huwag ka nang makialam sa kanya,"" sabi niya habang nakatitig nang matalim sa akin, ang kanyang scythe ay nakatutok sa aking direksyon.",anger
Nanigas ang aking katawan nang marinig ko ang buo kong pangalan mula sa kanyang bibig. Paano niya . . .,fear
"Nagsimulang mataranta ang katawan ko habang lumalabas ang abo at iba pang materyales mula sa bulkan. Tumakbo ako patungo sa pinto, kumatok nang malakas at sumigaw ng tulong, ngunit natabunan ang aking boses ng malakas na ingay sa loob ng aking ulo.",fear
"""Paano n'yo nagawa sa akin ito, mga Senshin! Papatayin ko kayong lahat! Panoorin n'yo ako!"" sigaw ng babae habang umiikot sa kanya ang mga buwitre, uwak, at lawin. Ang hubad niyang katawan ay puno ng malalim na sugat at hiwa.",anger
"Hinawakan ko ang aking tiyan nang makita kong dinadagsa ng mga buwitre ang kanyang mga sugat, na parang minamadali nila ang kanyang kamatayan. Isa sa mga uwak ay tinutukan ang kanyang mga mata kaya't kusa kong ipinikit ang aking mga mata, iniisip ang maaaring mangyari kung ako ang nasa kanyang kalagayan.",fear
"Ang kanyang mga daing at mura ay pumuno sa paligid, ngunit bigla akong napadilat nang mapagtanto ko kung sino ang may-ari ng tinig na iyon—ang Huntres na nakasalubong namin sa dagat.",fear
"""TAMA NA! HUWAG!"" napasigaw ang Huntres. ""Hindi ko sinasadya! Maniwala kayo sa akin! Pakiusap!""",fear
"Bigla akong nakaramdam ng takot dahil nagsimulang mapuno at mapalitan ng mga hindi pamilyar na alaala ang aking isipan, at sa isang iglap, hindi ko na maalala ang sarili kong mga alaala.",fear
"Hindi ko alam kung ilang oras akong nakaupo lang doon, pinipilit tanggalin ang mga alaalang hindi naman sa akin. Paulit-ulit kong binabanggit ang mga pangalan ng aking mga kaibigan at kasama ngunit naramdaman ko ang lumalaking takot sa aking lalamunan nang hindi ko maalala ang kanilang mga mukha.",fear
"""Talaga bang . . ."" Hindi ko na naituloy ang sasabihin ko dahil umagos ang luha ko.",sadness
"""Sa anong rason?!"" Itinuro ko ang aking pamaypay sa direksyon niya at unti-unting lumilinaw ang mga alaalang inaalala ko kanina.",anger
Gusto ko nang tumigil sa pagbabasa ng mga alaala niya pero nakita ko pa rin ang sarili ko na patuloy na tinitignan ang mga ito hanggang sa pagkamatay ng mga magulang ko. Kinuyom ko ang aking dibdib dahil parang sasabog ang puso ko sa kahit anong segundo.,sadness
"""Pinatay mo ang mga magulang ko dahil natakot ka sa abilidad ng nanay ko?"" marahan kong tanong habang tuluy-tuloy na ang pag-agos ng luha sa mukha ko.",sadness
"""Nakasusuklam ka,"" sabi ko. ""Paano ka nangahas na pagdudahan ang katapatan ng mga magulang ko at ng angkan namin kahit na ang ginawa lang nila ay walang iba kundi suportahan ang Presidente!""",anger
"""Hindi! Pinahalagahan sila ni Sir Hideyoshi bilang mga kaibigan, at dahil sa mga pagdududa mo, nawala sila... nawala sila sa akin.""",anger
"Parang mga lason ang mga salitang lumalabas sa kanyang bibig at hindi ko na mapigilan ang sarili ko. Hinagupit ko ang aking pamaypay patungo sa kanya, handang-handa nang putulin ang kanyang lalamunan ngunit may isang puwersa na pumigil sa aking kamay.",anger
Noong nakita ko siya ay nawala ang kakarampot na lakas na pinanghahawakan ko naging dahilan upang maiyak ako. Hinila niya ako palapit sa dibdib niya at umiyak ako nang buong puso.,sadness
Ilang minuto lang siyang nakatingin sa akin hanggang sa bigla niya na lang akong niyakap. Hindi ko alam kung bakit pero may kung ano akong naramdaman nang gawin niya 'yon. Biglang tumulo ang luha ko at bumigat ang pakiramdam ko.,sadness
Halos hindi ako makahinga nang maalala ko ang mga taong 'yon at hindi ko akalaing magagawa ko silang kalimutan. Napagtanto ko na nalimutan ko ang sarili kong mga alaala ng ilang minuto at tinakot ako nito nang sobra. Ngunit ang mga alaala ni Mitsuo ay nakatulong sa akin upang maalala sila at nakaramdam ako ng pagsisisi pagkatapos makalimutan ang sarili kong buhay.,fear
"""Huwag mo akong iwan,"" sabi ko, takot na mawala ulit ang sarili kong mga alaala.",fear
"""Akala ko mababaliw na ako. Natakot ako,"" sabi ko sa kanya at naramdaman ko ang paghigpit ng hawak niya sa kamay ko.",fear
"Lahat ng tao dito, ang mga bilanggo at maging ang mga Executioner, ay may kanya-kanyang bahagi ng kabaliwan. Akala ko ay kaya kitang protektahan, ngunit hindi ko naisip ang iyong kakayahan. Siguro'y mahirap ito para sa iyo. Pasensya na.",sadness
"""Natatakot na ako. Gusto ko nang umalis sa lugar na ito,"" sabi ko sa kanya.",fear
At akala ko ay nagawa kong itago ito sa likod ng aking isipan.,sadness
Bakit ka umiiyak?,sadness
"""Basta . . . hindi ko na alam kung paano harapin si Hideo,"" Sabi ko habang naaalala ang aming pagkabata.",sadness
"""Naaalala ko pa rin ang sinabi niya bago siya pumanaw."" Tumingin siya sa akin at bumilis ang tibok ng puso ko sa pagtitig niya. ""Ang kasalanan ng magulang ay hindi kasalanan ng anak. Pakiusap, alagaan mo siya."" Iyon ang kanyang mga huling salita.",sadness
"""Pasensya na kung hindi ko nasabi sa iyo ang totoo,"" aniya, binasag ang katahimikan.",sadness
"Kusang tumulo ang luha ko nang marinig ang mga salitang iyon, naaalala ang mga paghihirap na pinagdaanan ng aking mga magulang dahil sa mga ideya ng Konseho.",sadness
"""Bakit?"" tanong ko, pilit na pinakalma ang sarili kahit magulo na ang aking isip at mukha.",sadness
"""Dahil nagsisisi ako, kilala ko ang mga magulang mo, mga kaibigan, namatay sila dahil sa akin at pamilya ko."" Sumagot siya at nakita ko ang pagsisisi at pagiging dalisay sa kanyang mga mata. Nagulat naman ako nang bigla siyang lumuhod sa harapan ko at yumuko.",sadness
"""Mula sa kaibuturan ng aking puso, humihingi ako ng kapatawaran sa aking mga nagawa"" sabi niya habang yumuyuko bilang paghingi ng tawad.",sadness
"""Pasensya na kung ngayon ko lang nalaman ang katotohanan,"" sabi ko nang may nanginginig na boses.",sadness
"""Nabuhay ako nang mapayapa habang kayo ay napagbintangan at pinatay. Pasensya na.""",sadness
"""Pero alam mo, maganda na nakabalik ka na,"" biglang sabi ni Michiko habang nakatingin kay Mitsuo.",joy
"""Alam na natin ang tungkol kay Shima matapos ang insidenteng pagtakas sa bilangguan,"" dagdag ni Mayu.",sadness
"""Pero pinahirapan mo siya,"" sabi ni Hideo, at iyon ang nagpatahik sa amin",sadness
"Kahit wala ang mga magulang ko sa tabi ko, nandito pa rin sila para sa akin. Swerte ko at mayroon akong mga taong tulad nila sa buhay ko. Sila ang tinuturing kong tunay na pamilya.",joy
"""Hideo . . ."" Sinilip ko siya at mukhang nag-aalala siya. ""Kumalma ka""",fear
"""Walang aalis sa lugar na ito,"" babala ni Hideo at nakita niya siya.",fear
"""Tapos na ako sa inyong lahat kaya itigil na ninyo ang kalokohan na ito,"" matigas niyang sabi ngunit nabasa ko ang kanyang isip.",anger
"""Oo,"" huminga ako. Natatakot ako hindi para sa sarili ko kundi para sa ipinagbubuntis ko. Hindi ko alam ang gagawin.",fear
"""Pasensya na,"" bulong niya.",sadness
"""Bakit ka humihingi ng tawad?"" tanong ko. Hindi ko alam pero nasaktan ako sa sinabi niya.",sadness
Hindi ako karapat-dapat maging ama. Hindi ko kaya. Ako—,sadness
"""Huwag mong maliitin ang sarili mo, Vince,"" mahina kong sabi.",sadness
Pero ayun ang totoo. Ang mga kamay ko ay nababad na sa dugo ng mga tao. Nakapatay na ako ng daan-daang tao. Ang isang marumi tulad ko ay hindi maaaring magkaroon ng isang bagay na puro.,sadness
"""Ibig sabihin ba nun, mali ang ginawa mo?"" tanong ko habang pinipigilan ang luha ko. Tumahimik siya at tinitigan ako nang matagal. Tumayo siya at hinawakan ang kamay ko.",sadness
"""Hindi. Pasensya na,"" sabi niya at niyakap ako.",sadness
"Ang akin lang... ayokong matawag kayong dalawa bilang asawa at anak ng isang mamamatay tao. Pero gagawin ko ang lahat para protektahan kayo kaya wag kang mag-alala. Desisyon ko ito at gagawin ko ang lahat para mailayo kayo sa peligro""",sadness
May narinig naman akong pagkatok sa pinto kaya napatingin ako ro'n. Sinundan ito ng dalawang katok tapos tatlong katok ulit. Napangiti naman ako at naalala ko ang sinabi niya noon.,joy
"""Bagay sayo,"" pagputol nya sa akin. Bumilis naman ang tibok ng puso ko sa sinabi niya at tinignan ko rin siya. Nakasuot siya ng itim na yukata at ang gwapo niya rito.",joy
"Nilapitan niya ako at hinawakan ang kamay ko. Kahit na magkasama na kami, nagagawa niya pa rin patibukin ang puso ko sa kanyang mga simpleng mga kilos",joy
Natawa naman kami pareho at naramdaman ko ang paghigpit ng hawak niya sa kamay ko.,joy
"Bigla kong naisip kaming tatlo habang naglalakad, ang anak namin ay nasa kanyang mga bisig habang masaya akong nakatingin sa kanila. Doon pa lang kuntento na ako.",joy
"Oo, dahil siya ang pinakamalaking regalo na ibinigay mo sa akin, at isang paalala na dapat ka niyang protektahan kapag wala ako.",joy
"""Sana makapunta tayo sa piyesta next year kasama si Nathan,"" sabi ko at ngumiti lang siya.",joy
"""Ako rin."" Naka-ngiti kong sabi, ""baka gusto niya ng isang nakababatang kapatid at sa tingin ko magaling talaga siya sa pag-aalaga sa iba.""",joy
"""Pasensya na kung ganito ang ipinagawa ko sa iyo,"" sabi niya na parang nanghihingi ng tawad.",sadness
"Nangako ako na hindi na ako iiyak pagkatapos kong manganak kay Nathan, pero ginulong mga salita niya ang emosyon ko.",sadness
"""Syempre naman,"" sabi ko. ""Nagtutulungan na tayo simula noong bata pa tayo. Huwag ka ng mag-alala.""",joy
"Umupo ako sa gilid ng kama at nakita ko ang mga litrato na nakapatong sa ibabaw ng mesa—Mga litrato namin nung bata pa kami; Hideo at ako; Akira, Akemi at ako; Ang pamilya Atama; at ang sarili kong pamilya. Minsan, nais kong mapanatili ang buhay tulad ng mga sandali sa mga larawan, ngunit alam kong imposible iyon.",sadness
"""Ayaw kong matawag siyang anak ng isang mamatay tao.""",sadness
"""Ano ang nangyayari?"" Tanong ko, at ramdam ko ang takot sa aking boses.",fear
"""Iyon ang babala para sa mga nanghihimasok,"" sabi niya at tumayo siya.",fear
"""Ano ba ito . . ."" Nawala ang boses ko nang makita ko ang silid sa harap ko.",fear
"""Ang pasilyo . . ."" Nawala ang boses ko nang makita ko ang ekspresyon ni Vince.",fear
Hindi ko alam ang eksaktong detalye ngunit sigurado akong ito ang Black Dimension,fear
Kinilabutan ako sa sinabi niya kahit na may ideya na ako tungkol doon.,fear
Hindi ko alam kung papaanong nangyari ang bagay na 'yon pero nakababahala dahil mayroon silang pwedeng daanan papunta rito.,fear
"""Kumusta si Hideo?"" tanong ko naman nang maalala ko ang nangyari sa Medical department pero hindi ako sinagot ni Vince. ""Bakit? Ano nangyari sa kanya?""",fear
"""Nasa... estado siya ng coma.""",fear
"""Hideo,"" tawag ko, umaasang naririnig niya ako, ""huwag kang sumuko. Alam kong mahirap pero hindi ka pwedeng sumuko . . . para kay Akemi at sa atin.""",sadness
"""Hindi ko pa siya nakitang ganito kahina,"" sabi naman ni Michiko.",sadness
"Natakot ako na baka mapalitan ng mga alaala niya ang akin, tulad ng nangyari kay Shima.",sadness
"""Ayos na siya ngayon pero kailangan niya ng pahinga,"" sabi niya at nakita ko ang bakas ng pagkakasala sa kanyang mga mata. ""Magpahinga ka rin.""",joy
"""Bagay sayo,"" sabi ko at nagtatakang tinignan niya ako, ""ang maging ama, ibig kong sabihin.""",joy
"""Your tibialis anterior is damaged.""",fear
"""Sadly, he's in the West.""",sadness
"""Sorry.""",sadness
"""It's just a joke.""",joy
"""It's nice to see you again, Rainie.""",joy
Uh oh. I smell trouble.,fear
"Then all of a sudden, I sensed an incredible amount of pressure and all of us summoned and drew our weapons, pointing them to each other, then the table and chairs were suddenly frozen.",fear
"""No. You sound like your dad—a leader.""",joy
"That place is too quiet that I tend to hear a lot of buzzing and humming, plus the tension in the surrounding is too high.",fear
"""Of course. Her team successfully infiltrated the Shinigami's base and retrieved her comrades' eyes.""",joy
"""That's great.""",joy
"""I see. I guess there's no need to worry about you.""",joy
"""Thanks for this, by the way. It warms me up since we're living on a cold place.""",joy
"""Nice. I didn't even notice it,"" then he tossed it to Reiji and he caught it.",joy
"""That it's dangerous. She's worried about us.""",fear
"""Don't let go,"" Hiro said. And the next thing I knew, the Black Dimension was already closing and I saw the pain in his expression.",fear
"""You almost died.""",fear
"She lost her husband and dearest friends, and she didn't see her son for fifteen years.",sadness
"""What did you do? Two of your fatal points are in dire state.""",fear
"""N-no way. My eyes are not that...""",fear
They are in trouble.,fear
I can hear the two of them cursing inside their head while heading to the building in front of them.,anger
I smiled triumphantly. I fulfilled my role.,joy
But I don't think I can last any longer because all of them lunged at me.,sadness
These Shinigamis are going to kill me.,fear
"""What the hell is this creepy feeling?""",fear
"""One more word and I'll behead you.""",anger
"""If you could, old hag.""",anger
"""You're going with us, whether you like it or not.""",anger
I have a bad feeling about this.,fear
"""Go all out. Erase this place where she suffered a lot.""",anger
"""Chase him!""",anger
"""I won't let you touch him,"" I whispered as I released the arrow from the bow.",anger
It hit the back of the Shinigami and Darwin looked at me with a proud expression.,joy
"As I was looking at my father taking down the building, I felt a sense of relief and sadness. Seeing his actions, I know that he wanted to do this after all this time. He wanted to erase this place where my mother suffered.",sadness
"""Yeah. I'm scared to know the truth.""",fear
"""I really admire you, Mama. You're so strong. And even if nobody's talking about you here because they said you were a curse, you will always be my hero. It's just sad that you're not here anymore.""",sadness
"""She died in his arms.""",sadness
"""I don't know,"" he said and I saw the sadness in his eyes. ""These past few months, I've been recollecting some unfamiliar memories.""",sadness
"""But remembering is just as worse as forgetting.""",sadness
"""His cries filled the place.""",sadness
"""Still unstable but we're recovering. Thanks to all of you.""",joy
"""Wow. Thank you, Darwin. I'm going to use this.""",joy
I'm glad that it didn't turn out that way. I still have him at my side.,joy
"""I'm back, Vince,"" I whispered as I caressed his grave.",sadness
His death still haunts me and gives me nightmares.,sadness
"""Even though a lot of things happened, I'm glad that I still have the both of you,"" I said while keeping my tears from falling. ""So please...don't you ever dare to die on me, too.""",sadness
Coming back here and being with them made those memories vivid. If I could only rewind the time we were the happiest... If I could only stop the time once again...,sadness
"However, after hearing his thoughts, I felt sad and hurt because he's starting to remember the war fifteen years ago when he was just a one-year old baby. Maybe subconsciously, he pushed them away to the depths of his mind but the second war triggered them to resurface.",sadness
"""He chose to protect you. He did everything to save our future so instead of being sorry, be thankful to your father. Will you do that for me, Nathan?""",sadness
My tears fell as I remember our happy moments together and I feel miserable because all these memories keep coming back...but he never does. And he never will.,sadness
"""Tss. I want to get out of this place immediately. Why do I have to be with these people? I'm going to kick that old fart's ass when I get back.""",anger
"""N-No, sir.""",fear
"""Damn you, old fart, are you playing with me?!""",anger
"""Well, being curious isn't bad.""",joy
Wow. That's handy but a bit sad. Will he also forget people after a long time? Will his memories fade away?,sadness
"""You look so confident and calculating outside but deep inside, you're anxious and insecure of yourself.""",sadness
"""Sir Eiichi!"" I squeaked and he just smiled at me.",joy
"Beyond that, wild and vicious creatures freely roam around to serve as our external protection from unwelcomed visitors. However, we are not exempted from their attacks.",fear
"Without any warning, something monstrous charged towards me.",fear
I immediately jumped to the branches of the tree beside me and the creature banged its head straight to the bark. The tree shook tremendously and I almost fell directly to that thing.,fear
"His low growl made my skin crawl and when the moonlight illuminated the surroundings, my stomach tightened due to the creature's unsightly appearance.",fear
"Possessing a broad and long husk, it looks like a boar but the size of lion. Its jaws and teeth are those of a shark while its body is covered with sharp hairs. Looking at it for a few seconds made me nauseous and panic started to engulf my senses.",fear
"Just when I thought that one monster is enough to scare the heck out of me, two . . . three . . . six . . . six more appeared and surrounded us. Terror dominated my mind and body.",fear
"""Shit, I said stop it!"" Mitsuo shouted and he kneeled so that I can see him. ""These creatures can smell fear and they are attracted to it. If you don't want to attract more of them, calm yourself!""",anger
"""Let me hold this for a while,"" I breathed. ""Please."" He stayed silent but after a few seconds, he moved and positioned his back in front of me.",fear
"""Him?"" A taunting smile formed on her lips.",joy
Hearing the Council of Elders made my skin crawl. They are a group of advisers and counselors who help the leaders with their decisions and rules.,fear
Their loyalty to the tribe is absolute but that's also the reason why they are perceived as cold and heartless.,fear
"They will do anything to protect the Senshins and this place, even if it poses harm and danger to others.",fear
"""But I am not someone you can follow carelessly,"" he said with a serious tone and I can feel the goosebumps all over my body. The first thing that came into my mind is to escape but I don't want to be seen as a coward. Not by him.",fear
"I can see a huge, barren field, with crows, ravens and vultures flying around it. The sky was red because of the setting sun and it heightened the eerie scenery. I can also hear voices, some of them are angry and the others are wailing their hearts out. Standing in the middle of the field was an old man holding his weapon—a bardiche.",fear
"""Hey."" I stepped forward and slapped him hard. ""Call me anything but stupid because I am not."" After getting my fan from my side, I pointed it at him. ""Remember that and I hope it won't fade away from your memories.""",anger
"We both went quiet after that. I don't know what happened but after a few seconds, we smiled at each other. And this time, I know that something has changed between us.",joy
"""Thanks, Naomi,"" he said. ""I owe you one.""",joy
"""He's annoying. Calling me stupid and funny. Who is he anyway? Damn him.""",anger
"Even though she teased me nonstop a while ago, I smiled when I see her peaceful expression. Meeting with Koharu after a long time must have made her really happy.",joy
I was already on page 13 when I read that part and I was amazed because those chemicals can induce the emotion called love. The science part is interesting but I'm more excited to read the psychological interpretation of it.,joy
"""Love is dangerous, and is just next door to death.""",fear
"""Maybe coming here is a wrong decision after all. Damn it, old fart. This is all your fault.""",anger
"""So you heard it, huh?"" he calmly said and his tone was bone-chilling.",fear
"""Thank you,"" I said and he smiled in return.",joy
"I can't remember anything from my parents but my mother's favorite line: A person's memories can be seen clearly through his eyes. She's right, because right now, Mitsuo's memories flooded my own mind. A sea of blood, hundreds of corpses, people's cry all over the place, and him in the middle of all of that. Using all of my remaining mental strength, I shifted my gaze from his eyes to his wound, and I fell on my knees, panting heavily.",sadness
"""Yes and it's creepy.""",fear
"""You should learn from the expert,"" I said with confidence.",joy
"""So our theory is really true,"" I said, amazed by the words written on the books.",joy
We simultaneously called their names because their presence are too overwhelming to the point that it's already suffocating.,fear
"""Oohh. It has been a long time since you've been this distracted,"" Akira suddenly said and she looked at me with a taunting smile.",joy
"After reading that entry, Akemi and Mitsuo, with their menacing faces, appeared in my mind and I immediately shuddered. The thought of them being Shinigamis was too frightening and disturbing.",fear
"""It's better if you do not know,"" he said and his contemptuous smile frustrated me.",anger
"I was dead serious about that but he stared at me, as if I just said something ridiculous, and after a few seconds, he burst out laughing.",joy
Is this his concept of closure? I don't even know what he meant by this. I don't understand him and I don't like the feeling of being confused.,sadness
"""Forget about me,"" he said and I felt a twinge in my chest.",sadness
"""Please don't."" After hearing that, I felt hurt. For the first time, I was broken.",sadness
"I like him, I had admitted that, but I don't think it was right. Yes, he's a great and gentle person despite of his appearance and action but his memories . . . those thoughts that I have seen showed otherwise.",fear
"His glaring eyes, cunning smile, his clothes soaked in people's blood and the sword he was holding . . . his memories made me shudder in fear.",fear
I was thinking of a plan to subdue him but I immediately froze when I saw the body lying behind him. The guy's throat was slashed and his blood painted the park's cobblestones.,fear
"The murderer turned around and locked eyes with me. When I saw his scarred face, I almost stopped breathing.",fear
"I was paralyzed with fear and confusion but his raging, intense, green eyes showed no sympathy.",fear
"""Run away! Now! He's going to kill everyone!"" With much fear in my voice, and I wasn't faking it, my warning was effective. All of them scrambled away from the scene and after a few seconds, the guy, the dead body and me were the only ones left.",fear
"""You . . ."" He pointed at me again. ""You're like me! You can't deceive me!"" He roared with laughter that made my skin crawl but it was short-lived.",fear
He looked like a mad man and I was beyond scared. I reached for my fan but I went rigid when he hollered at me.,fear
"""You're the same as them!"" he roared and held the knife with both of his hands, aiming at my chest. ""You want to kill me! Die! Die!""",anger
"He turned around and when our eyes met, my body convulsed, as if the fear and panic I should've felt earlier took effect just now. He knelt in front of me and gently pulled me in for a hug.",fear
