sentence,emotion
"Ngumiti siya nang malungkot. ""Sabi niya ay nabigo siyang protektahan ang iyong ama, ang ating master. Siya yung tipo ng tao na sinasarili ang lahat. Pero huwag kang mag-alala. Sigurado ako na kapag dumating ang tamang panahon, makakasama natin siya.'""",sadness
"""Hindi pa rin ako sigurado kung siya ito,"" sabi niya, ""pero gusto ko siyang patuloy na bantayan.""",joy
"""Mga kapwa Huntres,"" tawag ko. ""Ako si Winter Alveria, anak ni Ark, inapo ni Lord Ivankov at Lady Yllka. Sa ngalan ng ating mga ninuno, ipinapangako ko, darating ang taglamig at matatapos din ang impyernong ito""",joy
"""Tumigil ka, Winter,"" utos ni Riyo, nakakatakot ang tono niya. Doon ko lang napagtanto na kalahati na ng loob ng kubo ang napayelo ko.",anger
"""Mali sila,"" bulong niya. ""A . . . Ayoko na ulit iyong makita""",fear
"""Ang ating panganay na kapatid . . . n-nagmakaawa siya kay Allen na itigil ang pagsunog sa mga nayon sa Timog . . . pero ang halimaw na iyon,"" pinipigil niya ang kaniyang luha,",sadness
"Sinubukan niyang hindi magpatangay sa takot pero halata ito, ""s-sinunog niya siya ng buhay.'""",fear
"Bigla siyang ngumiti, isang bagay na hindi ko inaasahan na makita sa kanya. ""Pagkatapos ng lahat, ikaw ang tunay na pinuno ng tribo ng Huntres, Lady Winter.'""",joy
"""Pero gumana naman ito!"" kumikinang ang mukha niya.",joy
"At alam ko na talaga na siya ang kapatid ko."" Lumitaw ang isang malungkot ngunit malungkot na ngiti sa mukha niya. ""Si Kelsey ay . . . buhay at ligtas.""",sadness
"""Hoy, ikaw na may balabal!"" sigaw niya. ""Matanda ka na ba? Halika nga rito, Tanda!""",anger
"""Kasalanan mo ito lahat,"" sigaw niya.",anger
"""A-ano ang nangyari?"" mahina kong tanong habang nakahawak ako sa braso ni Dalan.",fear
"""H-hindi sila nagyelo. Sumabog lang sila sa niyebe,"" mahinahon niyang sabi. ""Ikaw, Lady Winter, binura mo sila.""",fear
Sinamaan ko siya ng tingin at halos gusto ko siyang gawing yelo doon mismo. Sana nandito si Hale. At least nakokontrol ko ang batang iyon.,anger
"""Isaz,"" tawag ko, nanginginig ang boses ko, ""pakiusap . . . tulungan mo siya. Ayoko . . . ayoko na siyang mawala ulit.""",sadness
"""Gagawin ko,"" sabi niya. ""Huwag kang mag-alala, aalagaan ko siya.""",joy
"""Panahon na upang simulan ang digmaang ito,"" pagdedeklara ko. ""Ipaalam sa lahat ng ating mga kaalyado. Sa loob ng ilang buwan, sasalakayin natin ang White Division. Babawiin natin ang ating karapatan at tatapusin ko ang trahedyang ito.""",anger
"""Mom, Dad,"" bulong ko habang tinititigan ang nag-iisang litrato naming pamilya. ""Maipaghihiganti ko na rin ang inyong pagkamatay.""",sadness
"""Kung kaya mo akong patayin."" Ipinadyak ko ang aking kanang paa at nagyelo ang apoy na nakapaligid sa kanya. ""At ngayon, babawiin ko ang lahat ng kinuha mo sa akin.""",anger
"""Mga kakampi at kaalyado!"" sigaw ko habang tinititigan nang masama si Pierre.",anger
"""Gagawin ako ng lahat upang mabawi ang ating lugar, ang ating karangalan at ang kapayapaan sa pagitan ng mga Huntres' divisions,"" bulalas ko, ""kahit na ang ibig sabihin pa noon ay pagpatay sa iyo at sa iyong mga tagasunod.""",anger
"""Huwag mong maliitin ang apoy ko, bata.""",anger
"""Huwag kang mamatay. Pakiusap""",sadness
"""Pasensya na . . . Glace,"" ungol ni Dad. ""U-umalis ka na at hanapin mo ang mga anak natin. P-protektahan mo sila.""",sadness
"""Tapos na . . ."" bulong ko. ""Mom . . . Dad . . . tapos na . . .""",joy
"""Kung may mangyari man, ipagtatanggol kita gamit ang buhay ko at palagi akong nasa tabi mo. Pasensya na,"" ""Sabi ko at pumiyok ang aking boses."". ""Pasensya na sa pagsira ko sa pangako ko. Pasensya na sa pag-iwan sa inyo. Patawarin mo ako.""",sadness
"""So, paano mo sila nakilala?"" tanong ko at kumikinang ang kanyang mga mata.",joy
"""Pasensya na pero mayroon din akong ibang pamilya na naghihintay sa akin.""",sadness
"""Hindi ka ba marunong kumatok?"" pagmamaktol niya.",anger
"At sa unang pagkakataon, ngumiti ako sa harap ng isang malaking madla.",joy
"""Nakauwi na tayo,"" malumanay kong sabi.",joy
"Sa pagkakataong ito, ang naramdam ko lang ay puro saya at walang galit.",joy
Nakatingin sa akin ang kanyang namumugtong mga mata na may halonh pag-aalala habang patuloy na hinihimas ni Jett ang kanyang mga baril.,anger
Agad na nagiba ang timpla sa paligid ng banggitin ang kanyang pangalan. Nakaramdam ako ng kirot sa aking dibdib at galit nang maalala ko ang nangyari sa kanya noong laban kay Nox.,sadness
"Bilang isang Keeper, dapat kong protektahan ang aking grupo ngunit halos mamatay siya dahil sa mga pagkukulang ko.",sadness
"Hindi ako naniniwala sa mga diyos ngunit sa unang pagkakataon, tahimik akong nagdasal. Gusto ko lang makita siyang gising at maayos bago ako umalis.",fear
Papunta na sana ako sa banyo pero nakatanggap ako ng mensahe mula kay Commander Priam kaya agad akong pumunta sa kanyang opisina.,fear
"""Agent Naia,"" tumawag siya. ""Sigurado ka bang kaya mo ito?""",sadness
"Tumango ako nang hindi nagdalawang-isip. Tanging ang mga pinuno ng mga tribo lamang ang may kapangyarihang makapasok sa Shima mula sa labas, ngunit abala siya sa pag-aasikaso ng mga naging resulta ng pagbagsak ng Nox. Bilang isang taong nanirahan doon nang matagal-tagal na rin, hiniling niya sa akin na dalhin ang mga kriminal sa lugar na iyon.",fear
"Sa totoo lang, medyo nagulat ako na alam niya ang aking nakaraan.",fear
"Nang una akong dumating dito, sigurado akong binago ko ang aking pagkatao upang maiwasan nilang malaman ang aking koneksyon sa Shima. Nagpasalamat na lang ako na hindi siya nagtanong tungkol dito.",joy
"""Maraming mga executive na kailangan mong i-escort at masyadong delikado para sa iyo na hawakan sila nang mag-isa. Kaya, ito.""",fear
Napatitig ako sa kagamitan nang may pagkamangha. Talagang tumataas ang laro ng mga Senshin at Custos sa larangang ito.,sadness
"""Mag-ingat at bumalik ka nang buhay,"" sabi niya at sumaludo ako.",fear
Pinagmamasdan ko ang kagamitan habang naglalakad ako sa aking kwarto nang makita ko ang isang pigura na nakatayo sa pintuan.,joy
"""Ano? Gusto mo bang ipacheck sa akin 'yan?"" Tinanong ko habang tinuturo ang baril na nakasuksok sa kanyang baywang.",anger
Tahimik akong sinundan ni Jett nang pumasok ako sa aking kwarto at nanatili siyang nakatayo habang ako'y naupo sa gilid ng aking kama.,fear
"""Mag-isa ka talagang pupunta,"" mahina niyang sabi. ""Oo. Mag-isa"", diin ko.",sadness
"Kahit na hindi ito sinabi nina Cliff at Jett nang malakas dati, alam kong gusto nilang sumama sa akin, ngunit mahirap maglakbay kasama ang mga outsider. Ayaw kong ilagay sa panganib ang kanilang mga buhay.",fear
"""hindi,"" matigas kong sinabi. ""Hindi kayo tatagal ng isang minuto doon.""",anger
"Sa isang iglap, ang dulo ng aking espada ay dumikit sa kanyang leeg at siya'y nanatiling nakatayo, may patak ng pawis na tumulo sa kanyang mukha.",fear
"Kung hindi mo kayang ipagtanggol ang sarili mo laban doon, hindi talaga.",anger
"""Hindi patas yan,"" nagreklamo siya. ""Hindi ako handa.""",anger
"Ibinaba ko ang aking espada at ngumiti sa kanya. ""Ang hindi handa ang unang namamatay,"" sabi ko habang kinuha ang aking bagahe. ""Huwag masyadong mamiss ako.""",sadness
Handa na akong umalis sa aking silid ngunit huminto ako nang marinig kong tawagin niya ang aking pangalan.,fear
"""Naia."" Nang humarap ako, nahuli ko ang baril na tinapon niya sa aking direksyon. ""Ingatan mo."" Isang ngiti ang bumakas sa aking mga labi nang marinig ko ang linyang iyon.",joy
"""Isa akong Keeper,"" sabi ko. ""Kailangan kong manatiling buhay para mapanatili ang aking koponan na hindi mamatay.""",anger
Ang ngiti sa aking mukha ay unti-unting nawala habang naglakad ako palayo mula sa lugar na kumupkop sa akin mula pagkabata. Panahon na upang bumalik sa lugar ng mga sumpa at kaguluhan.,fear
"Nawala na ako sa bilang ng oras habang ako'y napadpad nang ilang araw sa gitna ng karagatan. Sa kabutihang palad, sapat pa rin ang aking mga suplay at kalmado ang dagat.",joy
"Siguradong gising na si Nel sa mga oras na ito. Naiisip ko na ang kanyang galit na mukha, tinatanong sina Cliff at Jett tungkol sa akin.",fear
"Isang ngiti ang tumakas sa aking mga labi habang inaalala ko ang buhay ko sa CIA. Hindi ito kailanman naging madali, ngunit mas kaunting alalahanin iyon kumpara sa kung saan ako papunta.",joy
"Ang Shima ay matagal nang naging paksa ng mga mito at usap-usapan sa mga Erityian. Marami ang naniniwalang hindi ito totoo, hanggang sa dumating ang kanyang kamatayan.",sadness
"Naalala ko pa ang panahong iyon, handa na ang mga Executioner na patayin ang bawat Shinigami na kanilang ikinulong, hindi alintana ang mga maaaring maging parusa mula sa administrasyon at konseho.",fear
"Si Ise, na noon ay pinuno ng angkan ng Jikko, ay nanumpa na papatayin ang bawat Shinigami na nagdulot ng pagdurusa sa kanyang apo.",anger
"""Naia, hindi mo dapat hayaan ang sinuman na basahin ang iyong isip,"" laging sinasabi ni Vince noong bata pa ako.",fear
"""Dahil maaari nilang gamitin ang iyong mga iniisip at alaala laban sa iyo.""",fear
"Bumuntong-hininga ako. Mahigit isang dekada na simula nang siya'y pumanaw, ngunit ang sakit ay nananatili pa rin sa loob ko. Namimiss ko na siya.",sadness
"Bumalik ang aking ala-ala nang biglang dumilim ang malinaw na kalangitan at ang tubig ay umitim. Sa loob ng ilang segundo, balot na ng makapal na ulap ang lahat.",sadness
Isang bulto ng pagbabalik-tanaw ang bumuhos sa akin nang maramdaman kong humaplos ang hamog sa aking balat.,sadness
Naglaho ang ulap at lumitaw ang pamilyar na isla. Ang katahimikan na aking tinatamasa kanina ay napalitan ng mga sigaw at hikbi ng pagdurusa at sakit.,sadness
Punong-puno ng mala-bakal at masangsang na amoy ang hangin na amoy dugo at kamatayan.,fear
"Ngumisi ako. ""Oo. Akala ko nakalimutan mo na ako.""",joy
"Isang lalaki na nakasuot ng itim at may hawak na malaking itak ang lumitaw sa harapan ko. Mukha pa rin siyang pareho, maliban sa mga karagdagang guhit sa kanyang mukha.",fear
"Si Farallon ay hindi kailanman natitinag sa kahit ano. Kahit nang dalhin siya ni Vince dito, nanatili siyang walang emosyon.",fear
"Nang mamatay si Vince, ang kanyang mukha ay walang ekspresyon, ngunit ang kanyang mga mata ay punong-puno ng galit.",anger
"Nang makita ko siya, pakiramdam ko ako ay isang bata muli.",joy
"""Kamusta na ang lahat?"" tanong ko habang ako'y naglalakad patungo sa dalampasigan.",joy
"""Bakit ka nandito?"" tanong niya nang hindi sumasagot sa akin.",anger
"Sa kabila ng kanyang pag-aalinlangan, sumabay siya sa akin papunta sa kagubatan. Narinig ko ang mga pamilyar na mga alulong nina Shira at Hyora, ang mga tagapagbantay at unang linya ng depensa ng islang ito.",fear
"""Hey,"" napa-ngiti ako habang papalapit sa akin ang leon at leopard. ""Na-miss niyo ba ako, mga kaibigan?""",joy
"Wala akong mga kaibigan ng aking edad sa lugar na ito at lahat ng mga Executioner ay abala sa kanilang mga trabaho at misyon, kaya nakipagkaibigan ako dito sa dalawa.",sadness
"Sa mga katutubo ng isla na ito, kami lamang ni Aristus ang puwedeng makipag-kulitan sa mga mapanganib na hayop na ito.",joy
"""Marami nang nagbago rito,"" sabi ni Farallon habang kami ay dumadaan sa kagubatan.",sadness
Palaging madilim sa kagubatan dahil sa dahon ng mga puno na humaharang sa sikat ng araw.,sadness
Naalala kong naligaw ako dito noong bata pa ako at natagpuan ako ni Farallon sa masama na kalagayan.,sadness
Hindi sinasadyang nadapuan ng aking mga braso ang mga dahon ng nakalalasong halaman at nagdulot ito sa akin ng pagkatulala.,fear
Ang mga makamandag na insekto ay nag-iingay sa paligid at ang mga dahon ng mga nakamamatay na halaman ay sumasayaw sa hangin.,fear
Matagal kaming nakalabas mula sa kagubatan at nakita na ang makapal na putik.,joy
"Sinugatan ni Farallon ang kanyang sarili, ang kanyang dugo ay tumutulo mula sa kanyang daliri at tumagas sa malaking bato sa hangganan ng kagubatan.",sadness
"Ang mabahong amoy ay sapat na upang magdulot ng pagkahilo, ngunit ito ay karaniwan na para sa mga naninirahan sa isla na ito.",fear
"Ilang Executioner ang huminto, habang ang iba ay sumulyap sa akin habang naglalakad ako sa tabi ni Farallon. Ang mga nakatatanda ay nakilala ako bilang batang may pulang mata.",joy
"""Naia?"" isa sa kanila ang tumawag. ""Ikaw ba 'yan, Naia?""",joy
"""Yuma,"" sagot ko. ""Mukha ka ng matanda na ngayon.""",joy
"Hinugot niya ang kanyang espada at mabilis kong pinigilan ang kanyang atake. Ang ilang Executioner ay nagtipon sa paligid, sumisigaw at bumabati, habang kami ng dalawa ay nahuli sa isang pagsalakay.",fear
"Mabilis at masigla pa rin siya sa kabila ng kanyang edad. Ramdam ko ang mga sugat sa aking balat, dumadaloy ang dugo sa aking mga braso. Nakatama ako ng hiwa sa kanyang mga pisngi at tila mas natuwa siya.",joy
"""Buwisit ka, bata, mas mabuti pang huwag mo akong maliitin,"" ngumiti siya habang sumusugod sa akin.",anger
"Noong sandaling iyon, tumaas ang aking balahibo habang naramdaman ko ang isang matinding pagnanasa ng dugo mula sa kanya.",fear
"""Ang hindi handa ang unang mamamatay""",sadness
"Naalala ko ang sinabi ko kay Jett at sinumpa ang aking sarili sa pagiging masyadong maawain. Ito ang Shima, isang lugar kung saan ang mga kasama ay maaaring pumatay ng isa't isa nang walang iniisip.",fear
"Nawala siya sa aking paningin, at sa susunod na alam ko, ang dulo ng kanyang espada ay sumisiksik na sa aking kanang balikat.",anger
Pinigilan ko ang sakit at hinawakan ang kanyang espada.,anger
Sinipa ko ang kanyang leeg habang ang aking mga kamay ay dumudugo sa paghawak sa kanyang talim.,anger
"Ang puwersa ay nagdulot sa kanya upang mawalan ng balanse at pagkakahawak sa espada, at agad ko itong hinila mula sa aking katawan.",fear
Umupo si Yuma at tumawa nang malakas habang nakatingin sa akin.,joy
"""Shit, masama ito,"" tumawa siya. ""Gusto kitang patayin ngayon.""",anger
"Handa na siyang umatake sa akin ngunit biglang naging tahimik ang lahat. Naramdaman ko ang matinding hangin sa kapaligiran, dahilan upang manginig ang aking katawan sa takot.",fear
"""Hala ano yun?"" bulong ko.",fear
"Sa gitna ng katahimikan, narinig ko ang mabigat na mga yapak na papalapit sa aming direksyon. Nagbigay-daan ang mga Executioner at nakita ko ang isang lalaking may kaputian na lumalakad patungo sa amin.",fear
"Ang punit na balabal ay sumasayaw habang umuugong ang hangin. Sa likod niya ay isang babae na labis na pamilyar. Nang malaman ko, naalala ko ang kwento ni Nel tungkol sa isang Senshin na may mga mata ng Shinigami at isang Custos.",fear
"Hangga't naaalala ko, si Lionel dapat ang lider dahil nawala ang nag-iisang tagapagmana ni Ise nang mamatay si Vince. Sigurado akong hindi ganoon ang hitsura ni Lionel noong umalis ako sa Shima.",sadness
"""Bata, sabihin mo ang iyong pangalan,"" utos niya, at ako'y nagulat nang marinig ang kanyang tinig.",fear
"""Ah. Anak ka ni Diona at Heron,"" sabi niya, at umikot ang aking tiyan sa pagkabahala nang marinig ko ang mga pangalan ng aking mga magulang.",anger
Dahan-dahan niyang inalis ang kanyang saklob at halos manigas ako sa kanyang titig. Ang matindi at malamig na berdeng mga mata ay nakatitig nang diretso sa akin.,fear
"""Hala, sino ka?"" tanong ko, nanginginig ang aking boses sa takot.",fear
Tumawa siya nang malakas na para bang ang aking tanong ay isang nakakatawang bagay.,anger
"""Isang miyembro ng Jikko branch clan,"" sagot niya. ""Hindi man lang ako kinausap ng matandang iyon hanggang kailangan niya ng isang tao upang magmana ng kanyang posisyon.""",sadness
Ilang Executioner ang halatang hindi komportable matapos marinig ang kanyang panglalait kay Ise. Ako rin ay nainis dahil si Ise ang pinaka-iginagalang tao sa pulo na ito.,anger
"""Nanumpa akong hahanapin at papatayin ang bawat Shinigami, ngunit ikinulong nila ako sa lugar na ito""",anger
Namumula siya sa galit at kailangan kong umatras dahil nakaramdam ako ng panganib mula sa kanyang galit.,fear
"""Putang ina ng mga gago na konseho ng mga matanda at duwag.""",anger
"""Dad, kumalma ka,"" sabi ng babae sa likod niya.",fear
"Tatlong oras na mula nang dumating ako sa Shima, ngunit alam ko na ang mga nangyari dito matapos mamatay sina Ise at Vince.",sadness
"Niyakap ako ni Shira at narinig ko ang mahinang tunog na ginagawa niya, parang humihingi ng pansin.",sadness
"""Man, hindi ka pa rin nagbabago,"" natatawa kong sabi habang hinahaplos ko ang kanyang buhok.",joy
Nanatili ako sa dalampasigan ng pulo habang nagdedesisyon sila kung ano ang gagawin sa akin at sa mga bilanggo na kailangan kong ilipat gamit ang teknolohiya ng mga Senshin at Custos.,fear
Bumuntong-hininga ako at tinitigan ang malawak na dagat.,sadness
"Inabot ko ang aking sandata habang lumilingon ako at nakita ang batang babae. Hala, mukhang siya na nga.",fear
Lumapit siya sa direksyon ko at nagsimulang umangal si Shira sa kanya.,anger
"""Kumalma ka,"" sabi ko.",anger
Umupo ang babae sa tabi ko at tumingin sa kulay abong langit. Ngumiti siya at parang totoo talaga iyon kaya nabawasan ang aking pag-iingat,joy
"""Alam mo, nang una akong dumating dito, akala ko mamamatay na ako. Sa pagkakataong ito, totoo na.""",fear
"""Ako rin, nagdadala ng mga kriminal mula sa Nox at sinabi sa akin ni Ginoong Hideo na dapat akong maghanda kapag tumapak ako dito. Akala ko ito ay dahil sa reputasyon ng pulo na ito.""",fear
Sumulyap siya sa akin at nakaka-akit ang kanyang mga mata. Ang kanyang nagniningning na mga mata ay parehong maganda at nakakasuka.,joy
"""Inatake ako ng mga Executioner sa sandaling dumating ako. Isa rin akong mandirigma, ngunit ang kanilang lakas ay nasa ibang antas. Para akong nakikipaglaban sa isang Huntres na may instinct ng isang Senshin. Nakakatakot talaga.""",fear
Napangiti ako. Nang marinig ko ang papuri para sa Jikko clan ay gumaan ang aking pakiramdam.,joy
"""Ang plano ko ay iwanan ang mga kriminal, maghatid ng balita, at bumalik sa Tantei High, ngunit nagbago ang lahat nang dumating ang kanilang lider upang makipagkita sa akin.""",fear
"""Talagang nakagugulat,"" komento ko.",fear
"Tumawa siya bilang tugon. ""Hindi naman talaga. Malakas at matigas ang ulo ng Tatay ko kaya sa kaibuturan ng aking puso, alam kong buhay pa siya, sa kabila ng pagkakalista bilang nawawala sa mga rekord ng mga Senshin.""",sadness
"Kyo, huh? Ang tanging sinabi sa amin na dapat ipag-ingat ay ang mga bangkay ng Great Seven, at ilan sa mga propesor.",fear
"""Ngunit hindi ko inaasahang makikita ko siya dito. Hindi mahilig ang Tatay sa mga posisyon.""",anger
"""Sa totoo lang, siya pa rin ay Jikko,"" sabi ko. ""At noong . . . noong namatay si Vince, ang pangunahing pamilya ay walang tagapagmana upang palitan siya bilang hinaharap na pinuno.""",sadness
"Tumingin ako sa kanya, nakakunot ang aking noo, hindi sigurado kung tama ang narinig ko.",anger
"""Ha? Anong ibig mong sabihin?""",fear
"Ang pangalang iyon ay nagpabuhay ng isang na alaala. Naalala ko ang babae na dinala ni Vince dito nang siya ay bumalik ng sandali. Sandali lamang iyon, ngunit siya ang unang kaibigan na mayroon ako.",sadness
Pinigilan kong humagulgol sa narinig ko. Si Vince at Nathalie? Sila . . . may anak sila?,sadness
"""Nasaan ang mga kriminal na tinutukoy mo?"" tanong niya, ngunit parang isang utos ang pagkakasabi nito.",anger
Mahirap na mapanatili ang aking pagiging kalmado sa harap ni Kyo. Ang kanyang presensya ay sapat na upang maramdaman ang kanyang nakatataas na posisyon at lakas.,fear
May mga natitirang lawa ng dugo sa lupa at ang mga buwitre ay tahimik na nakalutang sa itaas namin. Ang ilan sa mga Executioner ay naghahanda ng isang malaking palayok ng kumukulong langis at nag-aayos ng ilang mga kawayan na poste.,fear
"""Sino ang papahirapan""",anger
"Ang itsura sa kanilang mga mukha ay halo ng pagduduwal, kalituhan, at galit.",fear
"Sa kabila ng pagkakabihag ng kanilang mga paa at kamay, ilan sa kanila ang nagsimulang sumugod sa mga tao sa paligid... na isang kamalian at hangal na hakbang",anger
"""Sa akin ito!""",anger
"""Talagang mga hangal ang mga Humdrums.""",anger
"""Kabilang ang ilang Erityians, na masyado rin hangal.""",anger
"""Anong pakiramdam niyan?"" pang-aasar ni Yuma habang itinuturo ang kanyang itak sa leeg ng isang Executive. ""Ang mga miyembro niyo ay pinaglalaruan ng isang 11-taong gulang na Jikko.""",anger
"""Isang traydor na katulad mo,"" sabi ni Yuma habang ang dulo ng kanyang itak ay nakakabaon sa balat ni Eerie, ""nagdadala ng kahihiyan sa tribo ng Senshin.""",anger
"Namutla ang aking balat nang marinig ang pamilyar na boses na iyon at nang lumingon ako, nakita ko si Lionel na papalapit sa aming direksyon.",fear
"""Natapos ko na ang paglilinis sa Rei level,"" ini-ulat niya kay Kyo.",joy
"""Mabuti,"" tumugon si Kyo at pumunta si Lionel sa direksyon ng Nox. ""Mapagkakatiwalaan pa rin,"" komento niya.",joy
"""Siyempre,"" sabi ko. ""Kailanman, siya ang naging karibal ni Vince simula pagkabata. Sa lakas, marahil siya ang pangalawa sa iyo.""",sadness
"""Tama ka,"" tumatawa niyang sabi. ""Pero pagdating sa potensyal, mas mataas ang bata na iyon kaysa sa kanya.""",joy
"Nangilabot ako nang maramdaman kong lumalakas ang kanyang presensya. Nang tumingin ako sa kanya, wala na ang kanyang ngiti at napalitan ito ng isang madilim na ekspresyon.",fear
"""Sige, inaasahan kita.""",joy
"Tahimik siyang umalis at naiwan akong mag-isa. Gusto kong makipag-ugnayan sa CIA, ngunit ipinagbabawal ang komunikasyon sa labas ng pulo na ito.",sadness
Mag-a-36 oras na mula nang dumating ako dito at patuloy pa rin akong ngangapa sa tindi ng mga boses sa loob ng aking isipan.,fear
lalong humusay ang aking pandinig at ngayon ay naririnig ko na ang mga sigaw at ungol sa mga bilangguan. Nakakapagod ngunit sanay na ako sa gantong pagod mula pa nong bata ako,joy
Bigla kong naalala kung paano halos mawala ni Nathalie ang kanyang mga alaala dahil sa mga tinig na ito.,sadness
Talagang nakakatakot iyon.,fear
"Bumubulong sa isipan ko, na hindi sigaw ng sakit o mga hikbi mula sa pagdurusa sa isipan, ay nagpatingkad sa akin. Sino . . . sandali . . .",sadness
"Tumingin si Nathalie sa aking direksyon, may kaunting gulat sa kanyang mukha, ngunit pagkatapos ng ilang segundo, ngumiti siya, parang sa wakas ay nakilala na niya ako.",joy
Pagkatapos ay napatingin ang mga mata ko sa lalaki sa tabi niya at huminto ako nang makita ang kanyang mukha.,fear
"""Nakakapikon ito,"" bulong ni Kyo. ""Para akong tumitingin sa mga mukha ng dalawang batang ito.""",anger
"Tumawa si Nathalie. ""Alam ko ang ibig mong sabihin, Sir Kyo. Sige, si Hideo ang nagpalaki sa kanya kaya medyo nakuha niya ang personalidad nito.""",joy
"""Ikaw bata ka,"" sabi niya habang nakatingin sa lalaki.",anger
"Talaga naman, matapang siya. Gusto ko 'yan.",anger
Ngumiti si Kyo na parang nakahanap lang siya ng isang tao na paglalaruan.,joy
"""Sobrang ingay naman.""",anger
"""Hindi ka dapat manatili dito,"" sabi ko at tumingin siya sa akin. ""Mukhang pareho kayong may kakayahan ni Nathalie.""",anger
Iyon ang unang pagkakataon na nakita ko ang isang tao na labis na naapektuhan ng mga isip at panloob na boses ng mga tao sa kabila ng aming kakayahang hadlangan ang mga ito.,sadness
"""Maririnig mo ang panloob na tinig kahit sarado ang kanilang isipan, hindi ba?"" Tumango siya.",fear
"""Sigurado ka bang kaya mong tiisin ang paghihirap at sakit ng mga pinahihirapan? Ang mga karumal-dumal at brutal na iniisip ng mga bilanggo? Ang mga radikal na pamamaraan at pag-iisip ng mga Executioner?""",fear
Napangiwi siya bago pa man makasagot sa mga tanong ko. Alam ko na. Ang mga tinig na iyon ay tiyak na nagdudulot ng kirot at sakit sa kanyang isipan.,sadness
Tinitigan ko siya ng ilang segundo. Hindi ako sigurado kung siya ba'y may kumpiyansa o mangmang lamang.,sadness
"Sa gitna ng katahimikan, naririnig ko ang mahihinang tinig, mga sigaw ng paghihirap at desperasyon mula sa mga bilanggo.",sadness
"Sa loob ng isang split segundo, binunot ko ang aking espada at winasiwas ito sa kanyang direksyon.",anger
"Nakita ko ang pagkabigla at pagkalito sa kanyang mukha, at siya'y tumalon paatras, naiwasan ang isang malubhang hiwa sa kanyang leeg. Binawi ko ang aking espada at tiningnan siya.",anger
"""Mukhang nahasa na ang iyong instincts sa pag-iwas."" Puna ko habang dahan-dahang umaagos ang dugo mula sa kanyang leeg.",joy
"""Pero, bata, ang mga Jikko ay kilala sa pakikipaglaban, hindi sa pag-iwas. Sa tingin ko, hindi ka pa handang magmana ng pangalan na iyon.""",anger
Ang mga salita ko ay tila tumatak at ang itsura sa kanyang mga mata ay agad na nagbago.,fear
Nahuli akong walang pag-iisip sa isang segundo dahil para siyang eksaktong katulad ni Vince kapag galit.,fear
"""Bata? parang ilang taon lang ang tanda mo sa akin,"" tanong niya.",anger
"""Tinatawag kong bata ang lahat ng mas mahina sa akin,"" sagot ko, at sa hindi ko maipaliwanag na pakiramdam, nakakatuwa ito.",joy
"Hindi ko akalain na ang mang-insulto sa isang tao na kayang makipagtalo ay magiging ganito kasaya, dahil sina Jett at Cliff ay palaging sumusuko bago pa man ako masiyahan sa pag-uusap.",joy
"Bago pa man maabot ng kanyang kamay ang kung ano mang bagay sa likod niya, sumugod ako at hinawakan ang kanyang braso.",anger
"Inagaw ko ang baril niya habang bumagsak siya sa kanyang likuran at itinutok ko ito sa kanya. Pumutok ako ng dalawang bala sa bawat gilid ng kanyang ulo, ilang pulgada lang mula sa kanyang mga tainga.",anger
"""Ano? Nagbalik-tanaw ba ang mga pangyayari sa buhay mo sa isip mo?"" Asar ko. ""Oh, kawawang bata. Hindi uubra ang baril laban sa isang taong nabubuhay sa islang ito. Barilin mo sila, at ngingiti na lang sila. Basta't sila'y nakatayo, basta't may natitirang lakas, ipagpapatuloy nila ang laban."" Isang ngiti ang sumilay sa aking mga labi habang naaalala ko kung paano inilarawan ang pagkamatay ni Vince. ""Mas pipiliin pa nilang mamatay kaysa matalo.""",joy
Isang ngiti ang sumilay sa aking mga labi habang naaalala ko kung paano inilarawan ang pagkamatay ni Vince.,joy
"Naramdaman ko ang matinding awra sa likuran namin, at nang lumingon ako, si Kyo at Nathalie ay papalapit na sa aming direksyon.",fear
"Tiningnan ko ang lalaki na kakabangon lang at patuloy na nakatitig sa akin. ""Tatalunin siya ni Karim,"" sagot ko.",anger
"""Masyadong mabagal. Masyadong mahina. Masyadong emosyonal. Masyadong makasarili. Kung isa akong Executioner, hindi ko ibibigay ang tiwala at katapatan ko sa isang tao na hindi man lang kayang ipagtanggol ang sarili.""",anger
Tumawa nang malakas si Kyo habang tila naguguluhan si Nathalie.,joy
"Ang presensya ng batang iyon ay nakakabigat, marahil isa sa pinakamabigat sa mga Executioner bukod kay Kyo, ngunit hindi ito magiging sapat kung hindi kayang sumabay ng katawan niya.",fear
"""Diretso at walang paligoy-ligoy, ha? Gusto ko 'yan,"" komento ni Kyo.",joy
"Napailing ako. ""Ayoko binabawasan ang bigat ng mga salita ko. Kailangan malaman ng mahina na siya'y mahina, kung hindi, magiging kampante siya.""",anger
"""Naia . . ."" tawag ni Nathalie, at bumungad sa mukha niya ang pag-aalala.",fear
"""Pasensya na, Nathalie. Sinasabi ko lang ang totoo. Sa gayon, kailangan ko nang magpahinga.""",sadness
"Nagsimulang akong maglakad palayo sa kanila. Si Kyo ay patuloy pa ring tumatawa, ngunit ang dalawa ay nanatiling tahimik.",joy
