sentence,emotion
"""Michiko,"" tawag niya nang kontrolado ang tono. ""Tawagin mo ang lahat.""",sadness
"Nag-aalab ang mga mata niya sa galit. ""Para sa isang council of war,"" sagot niya.",anger
Hindi ko kayang mamawala rin siya.,sadness
"""Kaya. . . si Haruka at Daiki lang ba ang nandoon?"" tanong ko.",sadness
Oo. Hindi ba may isa pang Elite si Akemi? Namatay na ba siya noong gabing iyon?,sadness
"Napabuntong-hininga na lang ako. ""Okay. Sabihin mo lang sa akin kung handa ka na,"" dagdag ko. ""Kailangan ka namin dito.""",sadness
"""Oo."" May bahid ng sakit sa kanyang boses. ""Sa pagkakataong ito, hindi ako tatakas.""",fear
"""Wag kang mag-alala tungkol sa kanila,"" sabi ko habang nakikipagpalitan ng suntok sa mga Shinigami sa daan.",fear
"""Demi!"" sigaw ni Rainie habang hawak ang duguang katawan ni Demi.",anger
"""Hindi,"" bulong ko. ""Hindi naman ako mamamatay.""",anger
Sino ang namamatay?,sadness
"""Wow,"" sabi ko. ""Ngayon ay nagha-hallucinate na ako.""",sadness
"""Ikaw . . ."" Naputol ang boses ko, hindi pa rin makapaniwala na nandito siya at hindi ito isang hallucination.",sadness
"""Ikaw ..."" Nanghina ang boses ko, hindi pa rin makapaniwala na nandito siya at hindi isang hallucination. B-bakit ka . . . hindi ka patay . . .",fear
"""Bakit naman ako?"" sagot niya. ""Sabi mo, hindi dapat ako.""",anger
"""Talagang dito ka nakatira,"" puna niya habang pumasok.",joy
"""Oo,"" sagot ko. ""Mas komportable ako dito.""",joy
"aba, nagkakagusto na ang makapangyarihang Michiko sa isang tao, huh?",joy
Huh?! Anong sinasabi—,anger
"""Ano ba 'to?"" bulong ko sa sarili ko.",anger
Kaya pala nandiyan siya.,sadness
"Confused akong tumingin sa kanya. ""Huh?""",anger
"""Hindi mo alam?"" itinaas niya ang kilay.",sadness
"""Ano'ng mga kasinungalingan ang sinasabi mo sa kanya, Nathalie?"" bungad niya.",anger
"""Maligayang Pasko,"" bati ni Naomi habang nakangiti.",joy
"""Maligayang Pasko din,"" sagot ko kay Naomi at Hideo.",joy
"""Bakit ka nandito?"" tanong ko habang palapit sa kanya. ""Alam mo na mas delikado na ngayon na itinaas nila ang defense system—""",fear
"""Hayaan mo na akong matulog dito ngayong gabi,"" sabi niya habang inaalis ang hood ng kanyang balabal mula sa kanyang ulo.",fear
Wow. Akala niya ba ay hotel 'to na puwede niyang puntahan kung kailan niya lang gusto?! At bakit siya matutulog dito?!,anger
"""Ano?"" tanong niya habang nakatingin sa akin at biglang ngumisi. Huwag mong sabihin na nami-miss mo ako, Senshin?",anger
At bakit ka nakatingin sa akin ng ganyan?,fear
"Hindi ko pinansin ang tanong niya. ""Ano'ng nangyari?""",fear
"At? Bakit hindi ka kasama nila? Elite ka rin, di ba?",fear
"""Hindi ko kayang harapin sila,"" bulong niya.",fear
"Kaya, isusuko mo ang iyong katayuan?",sadness
Huh? Anong ibig mong sabihin?,anger
bata?,anger
Tsk. Sana sumuko na siya.,sadness
"""Maligayang Pasko,"" bulong ko. ""Matulog ka ng maayos.""",joy
Anong ginagawa mo?,anger
"""Ang tagal mong gumising,"" reklamo niya.",anger
"""Aalis ka?"" tanong ko.",sadness
"""Bakit? Gusto mo bang manatili ako?"" pang-aasar niya.",fear
"""Hindi,"" bulong ko habang pinapihit ang mga mata ko.",sadness
Bakit hindi mo na lang siya sabihing direkta na ayaw mong makasama sa rebelyon?,fear
"Sa tingin mo, hindi ba siya magiging ganun?",anger
"""Naiintindihan ko,"" bulong ko. ""Sige, paalam na siguro?""",sadness
"""Pwede ko bang bisitahin siya?"" tanong niya.",sadness
May takot sa kaniyang mukha. M-Ma'am Michiko?,fear
"""Pupunta na ako,"" sabi niya. ""Kung nami-miss mo ako, alam mo kung saan mo ako mahahanap.""",sadness
"Lalo na kapag galit, ano?",sadness
"""Huh? Yung bata? Bakit?"" tanong ko. ""At pinayagan ba siyang pumasok sa isla?""",anger
Iniisip mo na naman siya?,sadness
Sandali—!,anger
"""Hideo,"" imik ni Naomi. Kumalma ka.",anger
"""Good luck,"" sabi niya.",fear
"""Haruka, itigil mo,"" utos niya at hindi ako makapaniwala na nandito siya.",anger
"""Umalis ka, Keith,"" sagot niya.",anger
"Tumawa siya sa kanyang pagre-reklamo. ""Kalma ka.""",anger
"""Uhh . . . anong ginagawa nila dito?"" tanong ko habang nakatingin sa bandang bintana.",fear
"""Ngayon, babalik ka ba doon?"" tanong ko.",sadness
"""Curious ka, hindi ba?"" ngumisi siya. ""Nagiging pabaya ka sa iyong mga iniisip ngayon.""",anger
"""Gusto mo bang malaman ang sagot?"" dagdag niya.",sadness
"Pero hindi ba, ayaw niyo sa kanila, Shinigamis?",fear
Nasaan na siya?,sadness
"""Patay,"" sagot niya ng tuwid.",sadness
"""Wag ka mag-alala, hindi ko siya pinatay,"" dagdag niya habang ang kanyang mga labi ay umuukit ng ngiti. ""Namatay siya sa natural na dahilan.""",fear
"""Whoa, ang ganda rito,"" bulalas ko habang nakatayo sa tabi ng bintana.",sadness
Anong katangahan?! Paano niya masabi ang mga salitang iyon ng walang ekspresyon?! At seryoso ba siya?! Anong pinagsasabi niya?!,anger
Ha-ha. Pinagsasabi mo?,joy
Ano? Halos magkasama tayo nang alagaan mo ako—,sadness
"""Okay, itigil mo!"" sigaw ko, lubos na naguguluhan.",anger
"""Sayang,"" sabi niya habang inilalabas ako mula sa kanyang silid.",anger
"""Oras na!"" sigaw ni Vivien.",anger
"""Ma'am Michiko,"" tawag niya habang hinihingal. ""Isang beses pa.""",fear
"""Hey,"" bati niya.",joy
"""Hindi, hindi, hindi ganyan ang nangyari,"" ungol ni Hiroshi bago napansin kami ni Hayate.",sadness
"Ano ka ba, maging proud ka! Para 'yang pagkakaroon ng aking fighting style at kay Mitsuo sa isang tao.",joy
Talagang nakakatakot iyon.,fear
"""Kailan ka uuwi?"" tanong niya.",sadness
"Hmm, wala na para sa linggong ito.",sadness
Bakit may paghusga?,anger
Medyo um-okay na rin ang pakiramdam ko matapos makatulog at makakain. Nasaan kaya siya?,fear
Bwesit na bata.,anger
"""Kumusta siya?"" tanong ko.",fear
"""Binali ko ang kanyang braso,"" bulong niya, na nagdulot ng pouting mula sa akin. ""Aksidente.""",sadness
"""Anong ginagawa mo?"" tanong niya ng mahimbing, ang kanyang mga mata ay nakapikit pa.",fear
"""Ah, shit, nakalimutan kong kikitain ko si Keith,"" sabi niya sa ilalim ng kanyang buntong hininga.",anger
Napaka sinungaling.,anger
"Ang mga tao ay nilalang ng pagbabago at sa mga nabubuhay, mayroon silang pinakamahusay na kakayahan upang umangkop.",joy
"Sa pagtatapos ng ika-19 na siglo, ang mga natatanging uri ng tao na ito ay kilala sa kanilang sariling lahi bilang Erityians—isang pangalang karapat-dapat sa kanilang mga pinagmulan at kakayahan—mga anak ng espesyal na dugo.",joy
"Sadyang nakikisama sa mga normal na tao, sila ay nagligtas at sumira ng mga sibilisasyon at buhay.",sadness
"Pagod na pagod, inabot ni Emiko ang kanyang anak sa mga bisig ng nakatatanda. ""A-aking anak . . . ibigay mo sa akin ang aking anak . . .""",anger
"""Halimaw!"" sumigaw ng babae siya habang sinubukan niyang umalis sa bahay, ngunit mas mabilis ang lalaki.",anger
Hindi mo kailangang pag-usapan ang kakaibang katangian ng ating mga mata sa sinuman. Narinig mo ba ako?,fear
"Ngunit ang mga taong iyon ay may din ng poot sa atin, hindi ba? Bakit hindi ko magagawa ang pareho, kapatid?",anger
"Alam kong mahirap, pero sinabi sa atin ng ama na huwag silang kamuhian. Ang ama ay isang mabait na tao, at gusto niyang maging ganun tayo.",joy
"Sobra na at ang mga ganid at masama ay mapapakinabangan ito. Ang ama ay mabait, ngunit naiv din.",anger
"""Bilisan mo,"" sabi niya, pinutol ang usapan ni Ryō. ""Umalis ka na sa lugar na ito.""",anger
Ama! Bakit ka—,fear
"""Ama,"" tawag niya. ""May mga tao . . . may mga tao na papunta dito.""",fear
"Ang katotohanan ay, palagi kong kinamumuhian ang mga tao, ngunit ayaw kong ibahagi mo ang parehong damdamin dahil hindi lahat sa kanila ay masama.",anger
"Kahit gaano kahirap, mabuhay nang maayos, Shō, Ryō. Mabuhay at patunayan na hindi kasalanan ang mabuhay dahil tayo ay iba.",joy
"""A-anong nangyari—"" Tumigas ang katawan ni Ryō nang naaalala ang nangyari bago siya nawalan ng malay. ""Ama!""",fear
Ama! Hindi!,fear
"""Ama!"" sigaw ni Ryō habang tumakbo siya patungo kay Shotarō.",sadness
"""Hindi natin maaring ipakita ito sa kanila,"" sabi ni Shō.",fear
Marahil talagang mga halimaw tayo. Ang mga mata ng ama. Ang iyong mga mata. Maging ang misteryo sa likod ng pagkamatay ng ina at ng ating angkan.,sadness
"""At ano kung ganun, kapatid?"" sagot niya. ""Sa tingin mo ba, tinatrato silang iba sa atin? Ang mga taong iba sa normal ay palaging itinuturing na mga outcast. Mga kakaiba. Mga halimaw.""",anger
"Anong . . . anong ginawa mo, Ryō?",fear
Ipinagpatuloy ko ang hindi natapos na negosyo ng ama.,anger
"Ryo, sabihin mo sa akin . . . ilan ang . . .",fear
Pumatay lamang ako ng mga umatake sa atin.,anger
"Kailangan nating umalis sa nayon na ito, Ryō,",fear
Sinabi nilang ang ating angkan ay dati nang isang marangal na lahi ng mga samurais.,joy
"Dapat tayong tahimik na umalis sa bahay,",fear
"Huwag mong ibabad ang iyong mga kamay sa higit pang dugo, kapatid,",fear
Ngunit paano? Napapalibutan na tayo.,fear
Hindi ko hayaang mamatay ka dito.,anger
"Tingnan mo ang mundo sa sarili mo. Nandito ako, at ibabalik ko ang kinuha nila sa atin: ang dangal ng ating angkan, ang ating kayamanan, at ang pagmamalaki ng ama. Paalam, kapatid.",anger
"Pangako, kahit ang mga diyos ng kamatayan ay hindi makakapigil sa akin. Para sa ama at para sa iyo, magiging isa ako sa kanila.",anger
"Sa ating tribo, ang mga pangalan ng mga patay ay iniiwasan, ngunit ibinigay sa akin ng aking mga magulang ang kanyang pangalan dahil gusto nila akong mawala.",sadness
"""Ishida . . ."" bulong ng bata habang ang kanyang mga mata ay kumikislap sa kasiyahan.",joy
"Hindi mo maaring protektahan ang iyong sarili sa pamamagitan lamang ng pagtakas, lalo na kapag laging nakatago ang panganib. Minsan, kailangan mong maging matibay.",sadness
"""hindi . . ."" umiiyak siya.",fear
"""Kitang-kita?"" ngumiti siya. ""Wala kang dapat ikatakot.""",joy
"""Kaya't hindi mo na kailangang itago ang iyong mga mata,"" dagdag niya.",joy
"Hindi ko pa naranasan ang tag-init, ngunit ang init ng iyong presensya ay dapat na ganito. Mula ngayon, ikaw ay si Natsue.",joy
"Hinawakan niya ang kaniyang kamay at ngumiti. ""Masaya ako . . . salamat . . .""",joy
"Paalam, kapatid,",sadness
"Babalik ako, at makikita kita muli.",sadness
"""Pakiusap!"" ang sumunod na lalaki ay nagmamakaawa.",fear
Ngayon ay humihingi ka ng awa.,anger
"Pakiusap, may pamilya ako—",fear
Masyado nang huli para humingi ka ng tulong sa mismong bagay na inalis mo sa amin.,anger
"Alis, o papatayin ko siya!",anger
Tatayo ka lang ba diyan buong gabi?,anger
"Ipag-patawad, panginoon.",sadness
"M-mangyaring patawarin, ginoo, ito—",fear
"Kahit na may kapangyarihang ganito, ang isang tulad ko ay mananatiling burakumin hanggang sa kamatayan.",sadness
Ganito ang kapalaran ng mga ipinanganak sa pinakamababang uri.,sadness
"Paumanhin, ginoo,",sadness
"Isang araw, ang mga dakilang kapangyarihan ng mga natural na elemento ay ipapasa sa mga karapat-dapat, tulad ng kung ano ang inisip ng ating dakilang ninuno na si Czeslav.",joy
"Lumayo ka,",fear
"""Yllka,"" mahinang tawag ng kanyang ina, ikinulong ang kanyang mukha. "" Tumingin ka sa akin. Nasaktan ka ba?",fear
Hawakan ito ng mabuti!,anger
Sila ay nag-mamarcha dito! Maghanda!,fear
Susunugin mo rin ang gubat!,fear
Patayin ang apoy!,anger
"""Ang iyong mga mata,"" bulong niya. ""Naging mas magaan ang kulay.""",fear
"Ayos, Yllka,",joy
Maging isang espion . . . mahirap ba?,fear
Dapat may sapat sila na lakas upang makapasok at makatakas mula sa mga base; at may talino upang mangolekta ng impormasyon at magsagawa ng kontra-impormasyon laban sa mga kaaway.,fear
Bakit pinabayaan ka ng bansang iyong pinaglilingkuran nang matagpuan ka ng mga kaaway?,sadness
"Ngunit hindi ako normal, di ba? Bakit? Ako ba ay sinumpa, ina?",sadness
"Aking anak, makinig ka sa akin. Ang pagiging iba ay maaaring mahirap, ngunit hindi ibig sabihin na ikaw ay sinumpa. Marahil isa ito sa kalooban ng ating mga ninuno.",sadness
"Ang isang bukas na isipan na ay papaboran. Ang sangkatauhan ay patuloy na umuunlad, kung gusto man natin o hindi, at ang mga nais, ay maaaring tumanggap ng kamalayan ng mga diyos at ang kapangyarihan ng mga natural na puwersa.",sadness
"Kung makita mo ang iyong ama, sabihin mong nauna na ako.",sadness
Maging pinakadakilang espion na nagbigay ng liwanag sa mundo.,joy
At marahil . . . ako rin ay nasa dulo ng linya.,sadness
"Matutulungan kita, Ama. Lumabas na tayo—",fear
"Talagang ikinalulungkot ko na pinagawa ko ito sa iyo, ngunit ikaw ang kinakailangan. Ito lamang ang paraan upang iligtas tayong dalawa.",sadness
"Mukha namang nagulat ang lalaki, ngunit sumilay ang nakakagaan na ngiti sa kanyang mukha. ""Sabi ko na. Talagang magkahawig tayo. Ang pangalan ay Hagen,"" pagpapakilala niya.",joy
"Hagen, sumama ka sa akin. Tayo ang magiging mga tagapangalaga at tagapagtanggol ng mga lihim ng mundo.",joy
"Naging mabilis ang pangyayari, at bago niya ito maunawaan, ang ilang mga sibilyan ay . . .",fear
Ano ang ginawa ko? Nasaan si Ishida? Ano ang . . .,fear
"""I-Ito'y . . ."" tiningnan niya si Shinji, na nananatiling hindi makapaniwala.",fear
Nagngingitngit siya sa balita.,anger
"Isang eksaktong suntok, iniisip niya habang inasinta ang leeg, ngunit agad na napigilan ang kanyang plano ng mga samurai sa kanyang tabi.",anger
"""Sino ka?!""",anger
Patayin siya!,anger
Maaaring ikaw ay naging dakilang alalay.,anger
Ilabas mo ako rito!,fear
H-halimaw! Patayin siya! Ngayon na!,anger
"Ngayon, buhay mo ang kabayaran.",anger
"Sabihin ang iyong pangalan at layunin, mananakop.",anger
"Ang mga ilog ay nasa aming teritoryo,",anger
"Ngunit, Pinuno—",fear
"Kailangan kong bumaba rito,",sadness
"Paano mo ito nagawa, Pinuno?",fear
Bakit dito?!,anger
"Sapat na ang titig ni Edda para patahimikin ang crew. Ako ang magdadala lamang kila Hagen at Morgan. Ang iba sa inyo ay dapat mabuhay kung hindi magiging maganda ang kalalabasan. Ngayon, umalis na kayo!",anger
Ito ba talaga ang gitna ng mundo?,fear
"Napangiti agad si Edda nang makita ang mga taong sakay. ""Ang mga may berdeng mata ay minsang lumalahok.""",joy
"Sa wakas,Ikinalulugod kong makilala ka.",joy
"Patawarin ako kung ako'y nahuli,",fear
Ngunit ang iyong kasama ay tila may galit sa amin.,anger
"Ishida, tandaan mo ang iyong hatol,",anger
Nag-aalala lamang ako sa kaligtasan ng aking panginoon.,fear
"""Kapatid,"" tugon nito na may bakas ng galit sa kanyang mukha.",sadness
Gusto ko nang makauwi sa lalong madaling panahon.,joy
"Ang iyong mga ahente ay magaling na kahit sa pinakamalayong lupain ay nagagawang makapasok,",anger
Tinikop ni Yllka ang kaniyang kamao.May mga mananakop ba sa ating mga nayon? Ano ang iyong binabalak?,anger
"Ang mga kapangyarihan na taglay namin ay maaaring baguhin ang mundo, sabi ni Edda.",joy
"Ang mga ito'y kamangha-mangha ngunit nakakatakot, kaya pinili kong manatili sa anino. Sa tingin ko, ginawa mo rin ito.",fear
Napakapangit ng mga tao.,anger
Ang dati naming malawak na tahanan ay nabawasan sa ilang nayon na nagkakandirit sa isang bundok.,anger
Ang ginawa lang nila ay kumuha ng mga likas na yaman at manakop ng mga lupain.,anger
Hindi ko sila pinagkakatiwalaan.,anger
"""Sapat na 'yang kalokohan, kapatid,"" sigaw ni Ryo",anger
"Ang kabaitan ay hindi basta ibinibigay kanino man, at wala akong maibibigay sa mga taong gusto mong protektahan mula sa kapahamakan.",anger
Paano kung magtayo tayo ng isang bagong nasyon?,joy
"Sa halip na magtago sa mundo, maaari tayong lumikha ng ligtas na lugar para sa mga katulad natin, at mula rito, maaari nating pagmasdan ang mundo mula sa malayo.",joy
Gaya ng inaasahan ko. Walang saysay ang pagpupulong na ito.,anger
"Ayokong makipagsabwatan sa mga taong hindi sumasang-ayon sa aking mga paniniwala. Bukod dito, mayroon na akong lupaing pinamumunuan.",anger
"Pakiusap, Ryō. Pwede ba tayong mag-usap?",sadness
Paalam. Sana'y hindi na tayo magkita muli.,anger
"Hindi maganda ang nangyari, Pinuno,",sadness
"Dapat na rin tayong bumalik, Pinuno,",fear
Hindi ligtas dito.,fear
Umuwi na tayo.,anger
"Ayoko sa totoong taglamig,",anger
"Hey, mag-ingat!",fear
Madudulas ka!,fear
"Maraming salamat,",joy
"Kumusta ang tribo ng Huntres? Narinig ko na may mga grupo ng mga mang-uudyok na muling lilitaw,",fear
Kayong tatlo ay nahuli.,anger
"Lagi kang usisero, di ba?",anger
"Dahil ang aking tribo ay isang ahensya ng katalinuhan, sa tingin mo ba na mas kakaiba kung hindi ko alam?",anger
"Ngumiti si Rainie. ""Oh, oo, pero unti-unti ko nang sinasalo ang ilan sa kanyang mga gawain.""",joy
"""Ayos,"" sabi ni Krystal. ""Hindi magiging opisyal ang summit na ito kung hindi lahat ay pinuno.""",joy
Ang poot ay isang bagay na hindi madaling mapawi. Sigurado akong alam nating lahat 'yan.,anger
"Ngunit umaasa ako na magawa nating tahakin ang daan patungo sa pangarap na 'yan, kahit papaano, At napatuloy si Rainie.",sadness
"Natahimik lahat ng ilang segundo, ngunit ang tawa ni Nel ang bumasag sa tensiyon. Bagaman ikaw ang pinakabata at tila mahiyain, may kakaibang husay ka sa mga salita.",joy
"""Hindi na ako makapaghintay na ikaw ang maging lider. Mas mature ka kaysa sa isang ito"".",joy
"Sabihin mo na lang na ikaw ay madaling magalit, sabi ni Nel.",joy
Isang ngiti ang lumabas sa kanyang labi nang makita niya ang tatlo.,joy
"""Your tibialis anterior is damaged.""",fear
"""Sadly, he's in the West.""",sadness
"""Sorry.""",sadness
"""It's just a joke.""",joy
"""It's nice to see you again, Rainie.""",joy
Uh oh. I smell trouble.,fear
"Then all of a sudden, I sensed an incredible amount of pressure and all of us summoned and drew our weapons, pointing them to each other, then the table and chairs were suddenly frozen.",fear
"""No. You sound like your dad—a leader.""",joy
"That place is too quiet that I tend to hear a lot of buzzing and humming, plus the tension in the surrounding is too high.",fear
"""Of course. Her team successfully infiltrated the Shinigami's base and retrieved her comrades' eyes.""",joy
"""That's great.""",joy
"""I see. I guess there's no need to worry about you.""",joy
"""Thanks for this, by the way. It warms me up since we're living on a cold place.""",joy
"""Nice. I didn't even notice it,"" then he tossed it to Reiji and he caught it.",joy
"""That it's dangerous. She's worried about us.""",fear
"""Don't let go,"" Hiro said. And the next thing I knew, the Black Dimension was already closing and I saw the pain in his expression.",fear
"""You almost died.""",fear
"She lost her husband and dearest friends, and she didn't see her son for fifteen years.",sadness
"""What did you do? Two of your fatal points are in dire state.""",fear
"""N-no way. My eyes are not that...""",fear
They are in trouble.,fear
I can hear the two of them cursing inside their head while heading to the building in front of them.,anger
I smiled triumphantly. I fulfilled my role.,joy
But I don't think I can last any longer because all of them lunged at me.,sadness
These Shinigamis are going to kill me.,fear
"""What the hell is this creepy feeling?""",fear
"""One more word and I'll behead you.""",anger
"""If you could, old hag.""",anger
"""You're going with us, whether you like it or not.""",anger
I have a bad feeling about this.,fear
"""Go all out. Erase this place where she suffered a lot.""",anger
"""Chase him!""",anger
"""I won't let you touch him,"" I whispered as I released the arrow from the bow.",anger
It hit the back of the Shinigami and Darwin looked at me with a proud expression.,joy
"As I was looking at my father taking down the building, I felt a sense of relief and sadness. Seeing his actions, I know that he wanted to do this after all this time. He wanted to erase this place where my mother suffered.",sadness
"""Yeah. I'm scared to know the truth.""",fear
"""I really admire you, Mama. You're so strong. And even if nobody's talking about you here because they said you were a curse, you will always be my hero. It's just sad that you're not here anymore.""",sadness
"""She died in his arms.""",sadness
"""I don't know,"" he said and I saw the sadness in his eyes. ""These past few months, I've been recollecting some unfamiliar memories.""",sadness
"""But remembering is just as worse as forgetting.""",sadness
"""His cries filled the place.""",sadness
"""Still unstable but we're recovering. Thanks to all of you.""",joy
"""Wow. Thank you, Darwin. I'm going to use this.""",joy
I'm glad that it didn't turn out that way. I still have him at my side.,joy
"""I'm back, Vince,"" I whispered as I caressed his grave.",sadness
His death still haunts me and gives me nightmares.,sadness
"""Even though a lot of things happened, I'm glad that I still have the both of you,"" I said while keeping my tears from falling. ""So please...don't you ever dare to die on me, too.""",sadness
Coming back here and being with them made those memories vivid. If I could only rewind the time we were the happiest... If I could only stop the time once again...,sadness
"However, after hearing his thoughts, I felt sad and hurt because he's starting to remember the war fifteen years ago when he was just a one-year old baby. Maybe subconsciously, he pushed them away to the depths of his mind but the second war triggered them to resurface.",sadness
"""He chose to protect you. He did everything to save our future so instead of being sorry, be thankful to your father. Will you do that for me, Nathan?""",sadness
My tears fell as I remember our happy moments together and I feel miserable because all these memories keep coming back...but he never does. And he never will.,sadness
"""Tss. I want to get out of this place immediately. Why do I have to be with these people? I'm going to kick that old fart's ass when I get back.""",anger
"""N-No, sir.""",fear
"""Damn you, old fart, are you playing with me?!""",anger
"""Well, being curious isn't bad.""",joy
Wow. That's handy but a bit sad. Will he also forget people after a long time? Will his memories fade away?,sadness
"""You look so confident and calculating outside but deep inside, you're anxious and insecure of yourself.""",sadness
"""Sir Eiichi!"" I squeaked and he just smiled at me.",joy
"Beyond that, wild and vicious creatures freely roam around to serve as our external protection from unwelcomed visitors. However, we are not exempted from their attacks.",fear
"Without any warning, something monstrous charged towards me.",fear
I immediately jumped to the branches of the tree beside me and the creature banged its head straight to the bark. The tree shook tremendously and I almost fell directly to that thing.,fear
"His low growl made my skin crawl and when the moonlight illuminated the surroundings, my stomach tightened due to the creature's unsightly appearance.",fear
"Possessing a broad and long husk, it looks like a boar but the size of lion. Its jaws and teeth are those of a shark while its body is covered with sharp hairs. Looking at it for a few seconds made me nauseous and panic started to engulf my senses.",fear
"Just when I thought that one monster is enough to scare the heck out of me, two . . . three . . . six . . . six more appeared and surrounded us. Terror dominated my mind and body.",fear
"""Shit, I said stop it!"" Mitsuo shouted and he kneeled so that I can see him. ""These creatures can smell fear and they are attracted to it. If you don't want to attract more of them, calm yourself!""",anger
"""Let me hold this for a while,"" I breathed. ""Please."" He stayed silent but after a few seconds, he moved and positioned his back in front of me.",fear
"""Him?"" A taunting smile formed on her lips.",joy
Hearing the Council of Elders made my skin crawl. They are a group of advisers and counselors who help the leaders with their decisions and rules.,fear
Their loyalty to the tribe is absolute but that's also the reason why they are perceived as cold and heartless.,fear
"They will do anything to protect the Senshins and this place, even if it poses harm and danger to others.",fear
"""But I am not someone you can follow carelessly,"" he said with a serious tone and I can feel the goosebumps all over my body. The first thing that came into my mind is to escape but I don't want to be seen as a coward. Not by him.",fear
"I can see a huge, barren field, with crows, ravens and vultures flying around it. The sky was red because of the setting sun and it heightened the eerie scenery. I can also hear voices, some of them are angry and the others are wailing their hearts out. Standing in the middle of the field was an old man holding his weapon—a bardiche.",fear
"""Hey."" I stepped forward and slapped him hard. ""Call me anything but stupid because I am not."" After getting my fan from my side, I pointed it at him. ""Remember that and I hope it won't fade away from your memories.""",anger
"We both went quiet after that. I don't know what happened but after a few seconds, we smiled at each other. And this time, I know that something has changed between us.",joy
"""Thanks, Naomi,"" he said. ""I owe you one.""",joy
"""He's annoying. Calling me stupid and funny. Who is he anyway? Damn him.""",anger
"Even though she teased me nonstop a while ago, I smiled when I see her peaceful expression. Meeting with Koharu after a long time must have made her really happy.",joy
I was already on page 13 when I read that part and I was amazed because those chemicals can induce the emotion called love. The science part is interesting but I'm more excited to read the psychological interpretation of it.,joy
"""Love is dangerous, and is just next door to death.""",fear
"""Maybe coming here is a wrong decision after all. Damn it, old fart. This is all your fault.""",anger
"""So you heard it, huh?"" he calmly said and his tone was bone-chilling.",fear
"""Thank you,"" I said and he smiled in return.",joy
"I can't remember anything from my parents but my mother's favorite line: A person's memories can be seen clearly through his eyes. She's right, because right now, Mitsuo's memories flooded my own mind. A sea of blood, hundreds of corpses, people's cry all over the place, and him in the middle of all of that. Using all of my remaining mental strength, I shifted my gaze from his eyes to his wound, and I fell on my knees, panting heavily.",sadness
"""Yes and it's creepy.""",fear
"""You should learn from the expert,"" I said with confidence.",joy
"""So our theory is really true,"" I said, amazed by the words written on the books.",joy
We simultaneously called their names because their presence are too overwhelming to the point that it's already suffocating.,fear
"""Oohh. It has been a long time since you've been this distracted,"" Akira suddenly said and she looked at me with a taunting smile.",joy
"After reading that entry, Akemi and Mitsuo, with their menacing faces, appeared in my mind and I immediately shuddered. The thought of them being Shinigamis was too frightening and disturbing.",fear
"""It's better if you do not know,"" he said and his contemptuous smile frustrated me.",anger
"I was dead serious about that but he stared at me, as if I just said something ridiculous, and after a few seconds, he burst out laughing.",joy
Is this his concept of closure? I don't even know what he meant by this. I don't understand him and I don't like the feeling of being confused.,sadness
"""Forget about me,"" he said and I felt a twinge in my chest.",sadness
"""Please don't."" After hearing that, I felt hurt. For the first time, I was broken.",sadness
"I like him, I had admitted that, but I don't think it was right. Yes, he's a great and gentle person despite of his appearance and action but his memories . . . those thoughts that I have seen showed otherwise.",fear
"His glaring eyes, cunning smile, his clothes soaked in people's blood and the sword he was holding . . . his memories made me shudder in fear.",fear
I was thinking of a plan to subdue him but I immediately froze when I saw the body lying behind him. The guy's throat was slashed and his blood painted the park's cobblestones.,fear
"The murderer turned around and locked eyes with me. When I saw his scarred face, I almost stopped breathing.",fear
"I was paralyzed with fear and confusion but his raging, intense, green eyes showed no sympathy.",fear
"""Run away! Now! He's going to kill everyone!"" With much fear in my voice, and I wasn't faking it, my warning was effective. All of them scrambled away from the scene and after a few seconds, the guy, the dead body and me were the only ones left.",fear
"""You . . ."" He pointed at me again. ""You're like me! You can't deceive me!"" He roared with laughter that made my skin crawl but it was short-lived.",fear
He looked like a mad man and I was beyond scared. I reached for my fan but I went rigid when he hollered at me.,fear
"""You're the same as them!"" he roared and held the knife with both of his hands, aiming at my chest. ""You want to kill me! Die! Die!""",anger
"He turned around and when our eyes met, my body convulsed, as if the fear and panic I should've felt earlier took effect just now. He knelt in front of me and gently pulled me in for a hug.",fear
"I didn't know why but tears started falling from my eyes. I slapped his back because I was frustrated, confused and scared at the same time but he didn't complain. Instead, he pulled me closer.",sadness
"""And this is why I don't want you to get close to me,"" he breathed and I felt the thumping of his heart against his chest.",sadness
"""But I'm glad you're safe. I'm really glad and thankful.""",joy
"""Liar,"" I said between my sobs.",sadness
"Our conversation was suddenly cut off by loud thud and Akira's scream. When I turned around, Akemi was already laying unconscious on the floor.",fear
"Thank you, but I shouldn't be loved. I might hurt and break you so give your heart to someone who could really protect you. But your feelings toward me, I'll treasure it.",sadness
"Even though my senses were dwindling, I felt the tears running down my cheeks and I saw his agonizing smile. I wanted to say something but my voice betrayed me and those were the last words I heard before my consciousness slipped away.",sadness
"""They're gone,"" he said in a soft voice but his words resonated across the room. ""And they're not coming back anymore.""",sadness
"""So she's really a Shinigami,"" Akira said and she looked dejected.",sadness
"His retort made me smile a little and I saw his lips moving, too. I missed the way we tease each other and I'm glad that he can still think thoroughly even though we're in a rough situation.",joy
"""That place?"" He gave me a menacing smile that sent chills down my spine.",fear
