sentence,emotion
"""It's over . . ."" I mumbled. ""Mom . . . Dad . . . it's over . . .""",joy
I'm sorry breaking my promise. I'm sorry for leaving you all alone. Please forgive me.,sadness
"So, how did you meet them?",joy
Don't worry. I'll provide a house for you and your friends there.,joy
I'm sorry but I also have another family waiting for me.,sadness
Winter! You're awake—!,joy
Don't you know how to knock?,anger
"At first, I thought about, too. But I only see him as an annoying little brother. Besides, it would still be pure. He seems fond of her.",joy
"""It's time for you to choose the people who would stand by your side,"" said Gerald.",joy
"""Lead us well, Lady Winter,"" Aaron added and they both bowed at me.",joy
Huntres!,joy
"And for the first time, I flashed a smile in front of a huge crowd.",joy
"""We're finally home,"" I softly said.",joy
"This time, I felt contentment and not anger.",joy
"Mom, Dad, as long as I am here, this place will never be in hell again. The ice and snow will never melt. I promise.",joy
I remembered reading those lines in one of the books in the Cerebrum library. It was kind of weird to read something about a place I considered as home.,sadness
"""Are you sure you're going alone?"" asked Cliff as the three of us walked through the basement of Cerebellum.",fear
His bloodshot eyes looked at me with concern while Jett continued fiddling with his guns.,anger
"""Shima, huh?"" Jett muttered.",fear
"""Well, I'm the only one capable of going there besides the Commander,"" I said.",anger
"Cliff sighed. ""Nel would surely look for you.""",fear
The mood instantly went down after mentioning her name. I felt a pang of guilt and anger when I remembered what happened to her during the battle with Nox.,fear
"As a Keeper, I was supposed to keep my team safe but she almost died because of my shortcomings.",sadness
"We visited her in the Stem Division, where she had to undergo several surgeries because the stimulant she consumed was slowly destroying her organs, and most of her bones and muscles were broken and torn.",sadness
"I never believed in gods but for the first time, I silently prayed. I just wanted to see her awake and okay before I go.",fear
"My body was tired but my mind was too active. I was about to go to the bathroom but I received a message from Commander Priam so I
immediately went to his office.",fear
"""Agent Naia,"" he called. ""Are you sure you can handle this?""",sadness
I nodded without a second thought.,fear
Only the leaders of the tribes have the authority to enter Shima from the outside but his hands were full with the aftermaths of the Nox's downfall.,fear
"As someone who had lived there for quite some time, he asked me to bring the criminals to that place.",anger
"Truthfully, I was a bit surprised that he knew my past.",joy
"When I first arrived here, I was sure I modified my background to prevent them from knowing my connections with Shima.",fear
I was just thankful that he didn't ask anything about it.,fear
This is?,fear
"There are too many executives for you to escort and it will be too risky for you to handle them alone. Hence, this.",fear
And how does it work?,sadness
"Once you're in Shima, just press the button and the cell where the criminals are currently imprisoned will be instantly transported through shrinking and teleportation.",fear
I stared at the device in awe. Senshins and Custos were really stepping up their game in this field.,sadness
"""Good luck and come back alive,"" he said and I saluted.",fear
I was admiring the device as I walked to my room when I saw a figure standing on the doorway.,joy
What? Do you want me to check that?,anger
I asked while pointing at the pistol on his waist band,anger
Jett quietly followed me as I entered my room and he remained standing while I sat on the side of my bed.,fear
"""You're really going alone,"" he softly said.",fear
"""Yeah. Alone,"" I emphasized.",sadness
"I knew they wanted to come with me, but it would be hard to travel with outsiders.",sadness
I didn't want to risk their lives.,fear
"""No,"" I firmly said. ""You won't last a minute there.""",anger
"In a splitsecond, the tip of my sword came in contact with his neck and he stood still, a trickle of sweat running down his face.",fear
"If you can't even defend yourself against that, then no.",anger
"""that's unfair,"" he complained. ""I wasn't prepared.""",anger
I sheathed my sword and smiled at him.,anger
"""The unprepared are the first to die,"" I said as I picked up my luggage.",sadness
Don't miss me too much.,sadness
"""Naia."" Turning around, I caught the pistol he just threw at my direction.",fear
Keep safe.,joy
A smile escaped my lips upon hearing that line.,joy
"""I'm a Keeper,"" I said. ""I need to stay alive to keep my team from dying.""",anger
The smile on my face faded as I marched away from the place that sheltered me since I was young.,sadness
It's time to return to the place of curses and chaos.,fear
It's time to go home.,sadness
I had lost track of time as I drifted for days in the middle of the ocean.,sadness
"Fortunately, my supplies were still enough and the ocean was calm.",joy
Nel would surely be awake by now.,fear
"I could imagine her angry face, questioning Cliff and Jett about me.",sadness
A smile escaped my lips as I reminisced the life I had in CIA.,sadness
It was never easy but it was less troubling than where I was headed.,sadness
Shima had been a subject of myths and rumors among Erityians.,sadness
"Many believed it was not real, until he met his demise.",sadness
"I could still remember that time: Executioners were ready to slaughter every Shinigami they hadimprisoned, not minding the repercussions from the administration and the
council.",anger
"Ise, then head of the Jikko clan, vowed to kill every single Shinigami who made his grandson suffer.",anger
"Naia, you should never allow anyone to read your mind,",fear
Why?,sadness
Because they can use your thoughts and memories against you.,fear
I heaved a sigh.,sadness
It's been more than a decade since he died yet the pain still lingered inside me.,sadness
I missed him.,sadness
My thoughts returned to the present when the clear sky and water suddenly turned dark.,sadness
"In a span of a few seconds, everything was already covered in fog.",fear
A wave of nostalgia hit me as I felt the fog brushed against my skin.,sadness
"""Farallon,"" I called.",fear
"As if on cue, the fog dissipated and the familiar island came into view.",joy
The silence I was enjoying a while ago was replaced by cries and screams of agony and pain.,sadness
The air was filled with metallic and putrid smell—the scent of bloodshed and death.,fear
"""Is that you, Naia?"" a voice echoed.",fear
"I smirked. ""Yeah. I thought you've already forgotten me.""",joy
A guy clad in black holding a huge scythe appeared in front of me. He still looked the same except for the additional creases on his face.,fear
"Farallon was never fazed with anything. Even when Vince brought her here, he remained inexpressive.",fear
"When Vince died, his face was expressionless but his eyes were gleaming with wrath.",sadness
Seeing him after a long time made me feel like I was a kid again.,joy
"""How's everyone?"" I asked as I came ashore.",joy
"""Why are you here?"" he questioned without answering mine.",anger
I have a special delivery,joy
"Despite his skepticism, he walked with me toward the forest.",fear
"I heard the familiar roars of Shira and Hyora, the guardians and first line of defense of this island.",joy
"""Hey,"" I snickered as the lion and leopard made their way to me.",joy
"Missed me, buddies?",joy
I didn't have any friends of my age in this place and all the Executioners were busy with their jobs and missions so I befriended these two.,sadness
"Among the natives of this island, only me and Aristus could snuggle with these deadly predators.",joy
"""Everything has changed here,"" Farallon said as we passed through the forest.",sadness
It was always dark in the woods as the canopy of trees blocked the sunlight.,sadness
I remembered getting lost here when I was young and Farallon found me in a critical state.,sadness
My arms accidentally brushed against the leaves of a poisonous plant and rendered me motionless.,sadness
The venomous insects buzzed around and the deadly plants' leaves fluttered in the wind.,fear
It took us a while to get out of the forest and the stretch of sludge came into view.,joy
"Farallon wounded himself, his blood trickling from his finger and it dropped onto the boulder at the forest's threshold.",fear
"The path of stone emerged, bridging the gap between the forest and the village.",joy
The rancid smell was enough to make someone nauseous but it was already normal for the inhabitants of this island.,fear
"When we reached the end of the path, the stones sank back into the sludge and we marched forward.",fear
"Some Executioners halted, others took a glance at me, as I walked beside Farallon.",fear
The older ones were able to recognize me as the child who had red eyes.,fear
"""Naia?"" One of the called. ""Is that you, Naia?""",joy
"""Yuma,"" I replied. ""You look old now.",sadness
He drew his sword and I swiftly fended off his attack.,fear
"Some Executioners gathered around, bellowing and cheering, as the two of us were caught in an onslaught.",anger
"He was still fast and agile despite his age. I could feel the cuts on my skin, blood streaming through my arms.",sadness
I managed to land a gash on his cheeks and he looked more excited.,anger
"""Damn, child, you better not underestimate me,"" he beamed as he charged at me.",anger
"That moment, my skin tingled as I felt an intense bloodlust from him.",fear
The unprepared are the first to die.,sadness
I remembered what I told to Jett and cursed myself for being too softhearted.,sadness
"This was Shima, a place where comrades could kill one another without giving a thought.",fear
"He disappeared from my sight, and the next thing I knew, the tip of his blade was already piercing through my right shoulder.",anger
I gritted my teeth in pain and held his sword.,anger
I kicked his neck as I my hands bled while gripping his blade.,anger
The force made him lose his balance and grip on the sword and I immediately pulled it out of my flesh.,fear
Yuma sat up and laughed hysterically as he looked at me.,anger
"""Shit, this is bad,"" he chuckled. ""I want to kill you now.""",anger
He was ready to charged at me but everyone suddenly fell silent.,fear
"I felt the immense pressure in the atmosphere, making my body tremble in fear.",fear
"""W-what was that?"" I mumbled.",fear
"Amidst the silence, I heard heavy footsteps approaching our direction",fear
The Executioners gave way and I saw a hooded man walking toward us.,fear
The tattered cloak fluttered as the wind howled.,sadness
Behind him was a woman who was eerily familiar. Then I remembered Nel's story about a Senshin who had the eyes of a Shinigami and a Custos.,fear
"The Executioners, as well as Yuma and Farallon, bowed to him and that got me confused.",sadness
"As far as I remembered, Lionel should be the de-facto leader since Ise lost his only heir when Vince died.",sadness
I was sure Lionel didn't look like that when I left Shima.,fear
"""Child, state your name,"" he demanded and I flinched upon hearing his voice.",fear
"""N-Naia,"" I answered.",fear
"""I see. The child of Diona and Heron,"" he said and my stomach churned in distress as I heard my parents' names.",anger
He carefully removed his hood and I almost got paralyzed by his stare.,fear
Intense and cold green eyes looked right into mine.,anger
"""W-who are you?"" I asked, my voice shaking in fear.",fear
He bellowed in laughter as if my question was something funny.,sadness
"""A Jikko branch clan member,"" he responded.",sadness
That old fart didn't even talk to me until he needed someone to inherit his position.,sadness
Some Executioners were visibly uncomfortable after hearing him badmouthing Ise.,fear
"I, too, felt annoyed as Ise was the most respectable person in this island.",anger
"""I vowed to hunt down every single Shinigami but they locked me up in this place,"" he seethed and I had to step back because his anger screamed danger.",anger
Damn that council of old and coward shitheads.,anger
"""Dad, calm down,"" the woman behind him softly said.",sadness
The man looked at me again after he calmed down.,joy
"""I am Kyo,"" he said, ""the strongest Executioner, and this is now my turf.""",joy
It had been three hours since I arrived in Shima yet I had already learned about what happened here after Ise and Vince died.,sadness
"Shira snuggled me and I could hear the guttural sound he was making, as if asking some attention.",fear
"""Man, you haven't change at all,"" I snickered while caressing his mane.",joy
I stayed at the shore of the island as they decide what to do with me and the prisoners I had to transfer using the Senshins and Custos technology.,fear
"Heaving a sigh, I stared at the endless sea.",sadness
I still couldn't believe that guy had been the leader the moment he arrived here. And to think that girl who had the eyes of different tribe was his daughter.,fear
I reached for my weapon as I turned my head around and saw that girl. Speaking of the devil.,fear
She walked toward my direction and Shira started snarling at her.,anger
"""Calm down, boy,"" I said.",anger
Go play with Hyora.,fear
The girl sat beside me and looked at the gray sky.,sadness
She smiled and it felt so genuine that I let my guard down for a second,joy
"You know, when I first arrived here, I thought I was going to die.",fear
"""This time, for real,"" she chuckled.",sadness
"I, too, was bringing criminals from the Nox and Sir Hideo told me that I should brace myself when I set foot here.",fear
I thought it was because of this island's reputation.,sadness
She glanced at me and her eyes were so distracting.,sadness
Her iridescent irises where beautiful and nauseating at the same time.,anger
I wonder what it felt to have eyes of different tribes and abilities.,joy
I was attacked by the Executioners the moment I landed.,sadness
"I was a fighter, too, but their strength were on a different level.",fear
It felt like I was fighting a Huntres with an instinct of a Senshin.,fear
It was terrifying.,fear
My lips curved upward. Hearing that compliment for the Jikko clan was uplifting.,joy
"My plan was to leave the criminals, deliver a news, and go back to Tantei High, but everything changed when their 'leader' came to meet me.",fear
"""It must be shocking,"" I commented.",fear
"My Dad is strong and stubborn so deep in my heart, I knew he was still alive, despite being labeled as missing in the records of the Senshins.",sadness
"The only ones we were told to be wary about in the Senshin tribe were the remnants of the Great Seven, and some of the professors.",fear
But I didn't expect to see him here. Dad never liked positions.,anger
"""Well, he's still a Jikko,"" I said. ""And when . . . when Vince died, the main family had no heir to replace him as the future leader.""",sadness
Ah. So you didn't know.,sadness
"I glanced at her, my brows furrowed, unsure if I heard that right.",sadness
Huh? What do you mean?,fear
Alternative name?,sadness
"She nodded. ""Yup. And do you know Naomi?""",sadness
Naomi?,joy
That name triggered a certain memory. I remembered the woman Vince brought here when she returned for a while. It was just a brief time but she was the first 'friend' I had.,sadness
I stifled a gasp upon hearing that. Vince and Nathalie? They . . . they had a child?,joy
"""Where are the criminals you are talking about?"" he asked, but it sounded like a demand.",anger
Maintaining my composure was difficult in front of this Kyo.,fear
His presence was enough to feel his superiority and strength.,fear
Heh. I see. That smart-ass is still developing handy inventions.,anger
Should we go to Keimusho-rei first so that they can be easily imprisoned?,sadness
"He scoffed. ""No. They need to stand trial.""",anger
There were still pools of blood on the ground and vultures were quietly looming above us.,sadness
Who's going to be tortured?,anger
"Most probably, the criminals I brought.",sadness
"The look on their faces was a mixture of nausea, confusion and anger",fear
"Despite their feet and hands being bound, few of them started attacking the people around . . . which was a wrong and dumb move.",anger
This one's mine!,anger
"Humdrums are, indeed, stupid.",anger
"Couple of Erityians, too.",anger
How does that feel?,sadness
Your members are being toyed by an 11-year old Jikko.,anger
"""A traitor like you,"" Yuma said as the tip of his scythe digging through Eerie's skin, ""brings shame to the Senshin tribe.""",anger
Yuma. Stop.,anger
"My skin crawled upon hearing that familiar voice and when I turned around, I saw Lionel walking toward our direction.",fear
"""I have finished cleaning the Rei level,"" he reported to Kyo.",joy
"""Good,"" Kyo responded and Lionel went to the Nox's direction. ""Reliable as ever,"" he commented.",joy
"""Of course,"" I said.",joy
"""You're right,"" he chuckled. ""But potential-wise, that brat is higher than him.""",anger
That brat?,anger
I shuddered when I felt his presence getting stronger and I had to step back to not get overwhelmed,fear
"When I looked at him, his grin was nowhere to be found and it was replaced with a grim expression.",sadness
"Their leader, where is he?",sadness
"""He escaped,"" I replied. ""We're currently monitoring his movements.""",sadness
I see. We can help.,joy
How?,fear
Okay. I'll be counting on you.,joy
He silently walked away and I was left alone.,sadness
I wanted to contact the CIA but communication outside was forbidden in this island.,sadness
My range had improved and I could now hear the cries and howls in the prisons.,sadness
I suddenly remembered how Nathalie almost lost her memories before because of these voices.,sadness
That must be really scary.,fear
How did you know my name?,joy
"Hearing a voice inside my head, which was neither a scream of pain nor cries from mind torture, made me flinch. Who . . . wait . . .",sadness
N-Nathalie?,fear
Who are you?,fear
"""Hey, I heard her,"" I said while catching my breath.",fear
Ah. So you knew.,joy
She's here?,joy
"Nathalie looked at my direction, a hint of surprise on her face, but after a few seconds, she smiled, as if she had finally recognized me.",joy
"""Naia?"" she called.",joy
Then my eyes drifted to the guy beside him and I halted when I saw his face.,fear
"""This pisses me off,"" Kyo grumbled",anger
"Nathalie chuckled. ""I know what you mean, Sir Kyo. Well, Hideo raised him so he kinda got his personality.""",sadness
"""You kid,"" he said while looking at the guy.",anger
"""His name is Nathan,"" Nathalie said.",fear
I don't need his real name. What's your alt—,anger
"""Hiro,"" the guy suddenly answered, cutting him off. ""Sir.""",anger
Wow. He's got guts. I'll give him that.,anger
Things to do?,anger
Kyo grinned as if he just found someone to toy with.,joy
As the rightful heir to this damned island.,sadness
Kiyoko went to the prison with Lionel to transfer the captives they just tortured.,sadness
Too much noise.,fear
"You probably should not stay here,",fear
Seems like you have the same ability as Nathalie.,sadness
What do you mean?,anger
I remembered that time Nathalie almost lost her mind.,sadness
"""You can hear inner voices despite their closed minds, right?"" He nodded.",sadness
You sure you can handle the agony and pain of the tortured?,fear
The heinous and brutal thoughts of the prisoners?,fear
The radical ways and thoughts of the executioners?,fear
He winced before he could answer my questions. I knew it. ,fear
Those voices must be causing a discomfort and pain on his mind.,fear
"""I can,"" he said.",sadness
I wasn't sure if he was confident or just foolish.,fear
"Amid the silence, I could hear faint voices, screams of agony and desperation from the prisoners.",sadness
I remembered Kyo's words a while ago and might as well use this time to see what this guy could do.,sadness
"Shock and confusion came into his face, and he leapt back, avoiding a serious cut on his neck.",fear
"Seems like your flight instincts have been honed,",joy
I remarked as blood trickled from his neck.,fear
"But, kiddo, Jikkos are known for fighting, not evading.",sadness
I guess you aren't ready to inherit that name yet.,sadness
"""Kiddo? You seem like just a few years older than me,"" he commented.",anger
"""I call everyone weaker than me a kiddo,"" I retorted, and somehow it felt good.",joy
"Before his hand could reach for something behind him, I lunged at him and gripped his arm.",anger
I felt its tip on the back of my head but he grunted and lost his balance when I headbutted him.,anger
I snatched his gun as he fell on his back and pointed it at him.,anger
"I fired two bullets on each side of his head, just a few inches from his ears.",anger
What?,anger
Did you life flash right before your eyes?,anger
"Oh, poor guy. A gun won't work against someone who lives in this island.",sadness
A smile escaped my lips as I remembered how they described Vince's death. ,sadness
They'd rather die than lose.,sadness
What are you doing?,anger
"I felt an intense pressure behind us and when I turned around, Kyo and Nathalie was already walking toward our direction.",fear
"""Just testing his skills,"" I said.",fear
Heh. And what's your assessment?,anger
"""He'd lose to Karim,"" I replied.",sadness
Too slow. Too weak. Too emotional. Too self-centered.,sadness
"If I'm an Executioner, I won't offer my trust and loyalty to someone who can't even defend himself.",sadness
"""No filters and sugarcoating, huh? I like that,"" Kyo commented.",joy
"I don't like toning down my words. A weak must know he's weak, otherwise, he'd be complacent.",fear
"""Naia . . ."" Nathalie called, a look of worry flashed on her face.",sadness
"I'm sorry, Nathalie. I'm just saying the truth.",sadness
"Well then, I need to rest.",sadness
My words might be harsh but this place is harsher.,anger
"If it was the other Executioners that challenged him, he'd be dead by now.",anger
He should have prepared himself before setting foot here.,anger
"""Aristus!"" I called as I ran toward his direction.",joy
"He smiled upon seeing me. ""Naia.""",joy
"""I just learned that you're here,"" he softly said. ""And also Nathalie . . . and his son.""",joy
I arrived yesterday and you just heard it today?,sadness
How many days did you spend inside your cave this time?,anger
"He chuckled nervously. ""Uh, a week, I think?""",fear
"""Geek,"" I muttered.",anger
"""Learning and writing our history is fun. You should try it,"" he remarked as his eyes twinkled in excitement.",joy
"Aristus is the weakest here in terms of physical abilities, but the Executioners respect his vast knowledge about our race.",joy
"""Ah. By the way, have they extracted information from the Nox members?"" I asked.",fear
"Aristus smirked and glanced at the isolated part of the island, which was called blood chamber, because of the red-dyed ground due to the volcano and keimusho.",joy
"""You know how Lionel works,"" he said.",anger
"Still as persuasive as ever, huh?",anger
Nathalie and Hiro would probably lose their minds the moment they stepped into this chamber.,sadness
How could he still look comfortable with that mantle covering his body? Damn monster.,anger
"""You sure you can handle this?"" Aristus asked.",anger
"I breathed deeply and willed myself to stay calm. ""Yeah. It's just . . . it's been a while since I last went here.""",anger
I could see that.,joy
It became hotter as we descended and it felt like my skin and bones would just melt.,fear
I could also hear the screams and cries of the prisoners and it made my head throb in pain.,sadness
Blood was splattered across his face and his blonde hair was dyed with scarlet hues.,sadness
"""Ah. I just finished questioning this one,"" he said as he lifted the guy by grabbing his hair.",anger
"""That's good,"" Aristus commented.",joy
I need more information.,anger
"""I already know where that Custos is,"" Lionel said, smirking.",joy
Ah. I wonder what kind of punishment I should give him.,anger
I shuddered upon hearing his words.,fear
"Dale was an elusive target, even for us, yet he was already thinking of how he could make his life miserable.",sadness
"""Really?"" I muttered as Farallon readied the boat",anger
"""That's the rule, kid,"" he said.",anger
You can't communicate with others within the island.,fear
"Farallon started pushing it toward the sea and before I knew it, Shima had already been shrouded in fog and mist",sadness
I was left alone in the middle of the sea and I realized there was a brewing storm nearby.,fear
"""Damn it,"" I muttered while getting the device the Commander gave me.",anger
"""Naia,"" he greeted. ""Good to hear from you.""",joy
What happened?,fear
"""The criminals have been transferred successfully, Commander,"" I reported.",sadness
"Also, one of the Executioners said he knows where Dale and Zeno are.",fear
I'd like to know the details.,anger
"Roger that, Commander.",joy
We walked back to the inland and Shira and Hyora greeted me,joy
Farallon still couldn't believe that those beasts could still remember me and I was the only one that could cuddle them.,anger
"""I heard you went to the blood chamber with Aristus,"" he said and my body almost trembled when I remembered what happened there.",anger
Yeah. It was like coming back from hell.,anger
"He snickered. ""Right. Remember when you first went there?""",joy
I remembered sneaking out from the shack to follow Vince and Lionel who were escorting the new prisoners.,sadness
"Besides, I admire both Vince and Lionel, even vowing to be their apprentice, but they both dismissed me.",sadness
"I heard voices, several of them, crying and howling in agony and pain.",sadness
It slowed me down but I thought I could control my mind.,fear
One of the prisoners they were escorting hid a knife under his footwear and pretended to tumble.,fear
"As a kid, I was beyond terrified.",fear
The prisoner took me as a hostage.,fear
I was terrified and I felt something was changing in my mind and body.,fear
Colors flickered in my irises and I saw a lot of people getting slaughtered and skinned by the knife that was poking me.,fear
Naia!,fear
Their eyes gleamed malevolently as they swung their scythes in the air.,anger
"The next thing I knew, the head of the prisoner who was holding me rolled below my dangling body, the look of terror etched on his face.",fear
"""Get her out of here,"" Lionel seethed as he looked at the rest of the prisoners who were as terrified as I was.",anger
Vince immediately carried me and I remembered crying because he got angry at me.,sadness
"I lost consciousness before we could leave the premise and the next thing I knew, I was already sleeping for two days and my eyes had changed permanently into red.",sadness
"Wow. I couldn't believe that was already a long time ago,",joy
"I said as I smiled, remembering Vince's life before he went away and died.",sadness
Yeah. And now all we have is his skinny brat.,joy
"""Can this be used in, say, a fight against a Shinigami?"" he asked but before Aristus could reply, Farallon was already charging at their direction.",fear
He tried fending off his attack but Farallon was physically stronger than him.,anger
"""Yes it can, brat,"" he said. ""this blade has been bathed by Shinigamis' blood since it was made.""",anger
"""He was trained by Ise along with Lionel and Vince. Physically, they are on par with them but he's lacking here,"" he added, pointing at his temple. ""In short, he's an idiot.""",sadness
Huh?!,anger
"Yes, that's his real attitude. He only acts quiet to look like Lionel but the truth is he's a lot more savage than Vince.",anger
"""Teach me,"" he suddenly said and that left Farallon dumbfounded.",anger
Huh?,fear
"""Teach me how to wield it effectively,"" he repeated, the blade still digging onto his neck.",anger
"""Naia,"" she called. ""Sorry if I wasn't able to talk to you.""",sadness
"""It's okay,"" I replied. ""I know you're busy.""",joy
But I'm glad I got to see you again.,joy
"Me, too.",joy
"""Send Hideo and Michiko my regards,"" Kyo told Nathalie.",joy
"She smiled. ""I will, Sir.""",joy
"""And you, boy,"" he said while looking at Hiro.",joy
"If you really want to be acknowledged by your kin, train until you wish you're dead, and maybe defeat a couple of Executioners upon your return.",fear
"""I'm already planning to . . . Sir,"" he retorted as he bowed lightly.",sadness
"You rascal, you're really his son.",anger
"""Let's go back,"" he ordered and the pressure of his presence was so heavy that I felt like my knees would buckle.",sadness
It seems like we'll get a lot of prisoners in the coming days.,fear
"That moment, I realized the Erityian race was slowly shifting . . . but I don't know if it's for the better or worse.",sadness
I couldn't sleep.,sadness
"After visiting the blood chamber, the voices I heard kept echoing inside my head.",sadness
"In addition, I could still feel the adrenaline rushing through my veins.",fear
I thought I could already control these ferocious tendencies when I lived outside this world but coming back here awakened them.,sadness
I was itching to fight someone,anger
"By nightfall, everything in the island was already engulfed in darkness.",sadness
"Curious, aren't you?",fear
"""What are you doing here?"" I asked as I pulled back my sword.",fear
"""I figure you'd be restless by now,"" she replied.",sadness
"And I don't really have any friends here. I mean, they are all so . . . extreme in a sense.",fear
So . . . what's happening?,sadness
"""After what happened to Senshins and Custos, a lot of criminals will be transferred here,"" she explained.",fear
"I see. So aside from Nox, Shinigamis will also be escorted here.",sadness
"""Yeah."" A hint of sadness flashed across her face",sadness
And you know furious they are at them.,anger
"""Because of what happened, they even harbor resentment to Hideyoshi and the administration,"" she continued.",sadness
Ise completely cut the communication between them because trusting them cost him his grandson's life.,sadness
"However, since Ise didn't know that Vince has a child, he wanted Dad to be the successor because he trusts his strength.",joy
So he's from that school?,sadness
"Yup. Apparently, he sneaked out of this island when he was a teenager because if he stayed, he'd be named as the chief of the village.",joy
What do you mean?,anger
"According to Aristus, Vince was still too young when his father died.",sadness
Ise wanted to focus on training him so he wanted to have a capable man to lead the village temporarily,sadness
"Dad, knowing his fate, left Shima to avoid that kind of responsibility.",sadness
Oh. So that's how he ended up in that school?,sadness
Yup. He was found by Hideyoshi and became his right-hand man.,joy
"I see. And after Vince died, Ise once again recommended Kyo as the chief.",joy
Yeah. The fate he wanted to avoid caught up to him. I guess he was really meant to lead this clan before the true heir steps in.,sadness
"Uhm, I just want to ask . . .",sadness
Hmm?,joy
How's Nigel?,sadness
My breath caught in my throat as I stared at her,fear
Her eyes looked at me expectantly and I felt awful after remembering his last moments.,sadness
"""I . . . I'm sorry,"" I mumbled, my voice trembling.",fear
"Her expression tightened and before I could explain anything, she had already averted my gaze.",anger
"""I see,"" she muttered vacantly.",sadness
"Kiyoko started walking away without a word. I heaved a sigh, worried about what she would do.",sadness
"Already leaving, kid?",sadness
"My body automatically reacted to his presence, jumping back and assuming a defensive stance. Kyo burst out laughing after seeing what I did.",joy
Damn it. Why was he even here?,fear
"""Yes,"" I answered. ""I'm already done with my mission.""",joy
"""Heh. I thought you'd stay,"" he remarked. ""I need strong people.""",sadness
You already have the Executioners. They are enough.,sadness
"He cackled. ""Reds are so hard to persuade.""",joy
"""Sorry, my loyalty belongs to the Custos,"" I said.",joy
"""Yeah, right,"" he retorted.",joy
"""Besides, I'm a Keeper,"" I added and smiled. ""I am needed to make sure everyone stays alive.""",joy
"Heh. For someone who grew up in a place where death is normal, your position's quite ironic.",joy
"Don't you think, kid?",sadness
"A subtle smile appeared on my lips. ""I think so, too. But I prefer this kind of life now.""",joy
"""Well, that's disappointing,"" he commented while scratching his head.",sadness
I'll take my leave then.,sadness
"""Kid! Make sure you bring the remaining traitors,"" he yelled.",anger
"Well, if the Custos can catch them.",fear
"""We will,"" I returned. ""I'm looking forward to the Shinigamis you think you can capture.""",sadness
What an arrogant brat you are.,anger
I learned that here.,joy
"""Thank you, Commander,"" Nel said.",joy
There was a few seconds of silence and it looked like they were planning something.,fear
"Huh. After our encounters with the Nox, Nel was becoming more and more like a captain.",anger
"""Contact Naia,"" she ordered after a minute of silence.",anger
Tell her to rendezvous at Romania—,anger
"""I'm listening,"" I said, my image flickering on their car's windshield.",anger
"Nel's brows furrowed. ""Where are you?""",fear
"""Leaving Shima,"" I answered.",sadness
Why do you sound exhausted? Are you okay?,sadness
I'm fine.,sadness
—in two days.,sadness
"""What? I can't,"" I said. ""It will take me weeks to—""",anger
"See you there, Naia.",fear
That freaking girl. Did she just cut me off?,anger
Damn it.,anger
I'm going to break her bones once I get there.,anger
But . . . I didn't expect I'd miss their voices that much.,sadness
It felt strange to be alone in this still and silent ocean after staying for days in Shima,sadness
"His face flickered in front of me, and even though the quality wasn't good, I could see the horror on his expression.",sadness
"""Save us,"" he pleaded.",fear
From Nel again?,anger
We're going to die.,fear
"Oh, c'mon, you cowards!",anger
"I heaved a sigh. ""Nel, stop tormenting their poor souls.""",anger
"She chuckled. ""Hey, I'm not!""",fear
"Yllka Shrine, huh?",anger
"Alright, don't worry, I'll keep you three alive.",joy
I think I'll die before we can reach Romania—,sadness
"Before I could see his expression, the line went off. I was alone again in this vast ocean.",sadness
"""Yeah, I have booked your flights,"" I said while checking the details from my other device.",joy
Be careful. There are Shinigami and Nox bases in Europe.,sadness
"""Alright,"" Nel said. ""How about you?""",sadness
"Going back to CIA, I guess.",fear
I remembered our last conversation and how he agreed to turn Midnight and Obsidian over the Jikko clan once they captured them.,anger
"""Look around,"" I ordered and from Nel's eyes, I scanned everyone from the plane.",anger
"""It's safe,"" I concluded.",joy
"""Keep the line connected,"" I said. ""I want to know everything.""",fear
"""Roger,"" Nel responded. ""Keep us alive.""",fear
Of course.,joy
"""Want me to carry you?"" Cliff asked, chuckling. ""Kiddi—!""",sadness
Hey!,joy
"""What?"" she asked, feigning innocence. ""You offered.""",fear
I didn't mean it—,sadness
"Ah, I'm tired.",sadness
"""See that yellow tree over there?"" I said, raising my voice.",fear
"""Yeah,"" Jett answered.",fear
Go to that direction.,joy
Roger.,joy
"""Something's written here,"" Jett remarked and I told Nel to look at the boulder.",fear
"""The Yllka Shrine,"" Nel noted.",joy
"""It's near,"" Cliff added.",joy
"""Should we enter this?"" asked Cliff",fear
"""Yes,"" I said. ""Look at the side of the cave.""",sadness
"Hey, you guys still okay?",sadness
"""Yeah,"" Jett responded.",joy
"It took them thirty minutes to finally find the exit, but before I could see it, the connection was cut. I couldn't hear nor see anything.",sadness
Hello? Nel? Cliff? Jett?,joy
Nothing. I tried calling them again but to no avail. They weren't responding.,sadness
I wanted to know what was going on but there were no ways to contact them anymore.,sadness
Yeah. That kid is cool.,joy
"""That guy?"" she paused.",fear
He seems responsible enough.,joy
"Oh, and despite his cold demeanor, the way he stares at people was intense. Actually, he reminds me of you.",joy
Is that so?,joy
Why are you interested in him?,fear
"I shrugged. ""Not really.""",sadness
"Honestly, I didn't expect it to be successful because of the Shinigami tribe.",sadness
"""By the way, where are you?"" Cliff asked.",fear
"I smirked. ""Had to take a detour.""",fear
"That's a secret. Oh well, talk to you guys later.",sadness
I ended the call and their faces twitch for a few seconds and finally faded.,fear
